Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,10.7,13.2,14.5,18.0,20.1,20.3,45.0,45.0,62.7
1973,10.2,14.5,15.2,18.3,20.1,24.6,28.4,32.0,37.1
1974,7.4,9.4,11.9,15.7,16.3,20.3,31.7,38.9,53.8
1975,8.9,12.4,14.2,18.8,27.4,43.2,44.4,52.1,57.4
1976,7.4,8.6,8.9,10.4,13.2,18.8,21.3,26.4,40.1
1977,7.4,12.2,13.0,13.2,17.8,19.6,25.1,30.2,31.5
1978,7.5,10.6,11.8,11.8,17.4,23.1,31.6,32.8,40.4
1979,6.1,7.8,8.7,11.4,12.3,12.4,30.6,31.7,41.5
1980,3.8,6.0,7.2,7.4,9.7,14.7,27.6,36.4,46.5
1981,2.7,4.4,5.9,10.8,19.0,28.3,64.6,100.3,108.7
1982,2.7,3.8,4.9,6.2,7.8,9.9,17.2,29.1,46.3
1983,4.9,7.4,8.3,8.5,12.9,17.3,20.4,30.0,40.0
1984,7.7,9.8,12.4,15.0,26.9,37.1,37.6,37.6,37.6
1985,2.9,5.1,7.4,11.9,15.2,20.2,28.4,39.2,50.2
1986,4.5,7.5,10.4,13.4,20.9,22.8,23.7,30.1,41.4
1987,6.7,9.5,10.0,11.8,13.5,15.5,27.1,38.4,46.8
1988,5.0,8.5,12.0,15.6,16.3,18.9,36.4,50.0,50.0
1989,6.3,11.5,13.3,15.4,16.2,16.2,21.5,32.4,38.8
1990,8.8,14.6,20.2,26.2,28.3,28.9,40.6,46.0,46.0
1991,3.9,6.4,8.2,10.2,12.2,16.2,19.8,26.0,38.8
1992,5.0,8.8,11.0,19.8,26.4,26.8,39.2,49.1,58.8
1993,5.6,8.4,9.3,12.1,19.2,22.9,26.9,30.0,37.9
1994,13.5,18.4,22.2,28.0,28.2,28.2,28.8,31.0,42.0
1995,10.8,13.6,16.4,19.6,21.1,21.4,32.9,43.3,50.5
1996,4.8,6.6,7.0,7.4,10.5,18.6,,,101.8
1997,11.6,14.6,14.6,14.6,14.6,15.3,20.5,21.2,27.0
1998,8.2,8.2,8.2,8.3,12.1,16.0,22.9,24.4,25.4
1999,6.0,9.5,10.9,13.7,16.5,17.6,26.1,30.8,32.0
