Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,,,,3.0,6.1,8.6,20.6,22.4,33.0
1970,,,,,5.1,6.9,11.2,17.5,20.3
1971,,,,,6.3,8.4,18.5,29.2,34.0
1972,,,,,6.9,8.6,16.8,21.6,41.9
1974,,,,,8.9,11.7,19.8,29.0,33.3
1975,,,,,7.4,9.7,23.6,41.1,71.6
1976,,,,,7.4,12.7,21.1,27.2,43.9
1977,,,,,7.4,13.0,26.4,35.1,43.7
1978,,,,,11.6,21.5,31.5,50.9,61.6
1980,,,,,19.1,20.5,25.2,32.8,53.9
1981,,,,,6.0,10.1,22.4,28.0,35.5
1982,,,,,7.5,13.8,32.3,34.3,46.3
1983,,,,,12.5,21.7,52.4,55.2,66.1
1984,,,,,8.6,12.6,28.2,51.7,74.9
