Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,15.2,17.3,25.7,29.7,29.7,29.7,30.2,46.7,52.6
1971,6.9,9.7,11.4,12.4,12.4,12.4,12.4,13.7,17.0
1972,3.8,4.3,5.1,7.4,8.4,10.4,18.8,30.7,38.9
1973,3.3,5.3,7.1,9.7,9.9,14.0,28.4,42.4,60.7
1974,6.6,11.7,16.5,21.1,33.5,38.9,41.9,41.9,41.9
1975,3.3,5.8,5.8,6.9,9.7,12.2,21.6,24.4,25.9
1976,3.6,5.1,5.1,6.3,11.4,13.2,32.0,50.8,65.5
1977,2.5,4.3,5.6,6.1,8.4,12.7,21.6,32.5,49.3
1978,20.3,29.4,42.9,47.5,51.4,64.0,64.6,71.3,72.7
1979,4.0,4.6,6.0,8.5,11.4,13.3,18.0,21.0,21.6
1980,2.4,3.5,3.7,5.5,9.9,16.4,29.6,36.1,37.5
1981,4.5,7.2,7.4,8.6,10.9,13.3,19.3,26.4,31.2
1982,3.6,5.2,6.2,8.6,13.5,21.8,31.0,40.8,41.2
1983,3.8,6.0,8.0,10.6,11.5,11.7,23.2,28.4,31.8
1984,6.9,7.1,7.3,9.1,14.0,15.7,16.7,22.2,25.2
1985,2.4,4.0,5.1,9.7,12.5,12.7,21.3,22.9,27.3
1986,3.6,6.0,7.6,8.4,11.6,14.9,29.4,36.5,50.8
1987,4.9,7.6,11.4,14.8,21.7,26.3,32.1,32.5,36.5
1988,9.4,14.6,19.8,34.1,38.7,41.9,46.0,68.7,69.0
1989,4.1,6.3,7.7,9.0,10.5,11.6,20.7,24.4,34.6
1990,5.6,7.8,9.6,11.4,14.3,14.6,21.7,25.0,26.1
1991,8.2,12.4,13.3,14.5,14.8,16.7,36.3,50.0,50.2
1992,3.4,6.8,10.0,15.7,16.4,16.6,21.2,22.1,24.6
1993,9.2,11.1,16.1,18.7,23.5,26.4,30.0,36.3,44.3
