Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1978,7.2,12.2,13.4,13.6,18.0,24.4,32.0,38.4,44.4
1979,6.3,10.6,12.5,21.8,33.0,41.4,92.2,95.7,102.0
1980,11.9,13.2,14.5,15.8,15.8,20.2,34.0,44.8,71.4
1981,4.8,8.8,9.8,11.2,16.6,23.0,37.2,47.8,57.6
1982,8.2,13.4,16.2,22.0,27.4,36.2,70.2,71.4,71.4
1983,10.5,12.2,13.6,23.7,29.9,31.6,40.2,40.6,44.3
1984,11.7,12.5,14.5,17.4,23.2,24.2,31.7,42.2,60.4
1985,6.9,8.3,10.3,13.3,16.8,20.7,24.0,28.4,34.6
1986,9.4,11.0,11.8,11.8,12.2,16.5,20.5,32.7,45.0
1987,16.0,21.7,27.2,36.8,48.4,56.5,59.8,60.0,60.0
1988,9.0,11.4,15.1,18.7,22.4,32.4,35.3,40.8,40.8
1989,10.0,13.4,13.4,16.8,20.5,23.7,28.8,40.8,41.4
1990,12.0,16.0,20.8,35.6,38.8,48.0,48.0,48.0,48.0
1991,8.9,14.9,20.2,28.3,35.0,40.6,52.0,64.0,68.4
1992,8.8,12.9,15.8,23.4,25.1,32.8,47.0,51.2,54.2
