Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,10.4,15.0,17.3,26.2,29.2,31.7,35.1,46.7,73.9
1966,6.6,12.2,15.5,21.1,27.7,35.6,37.3,37.3,37.3
1967,5.1,5.8,6.9,8.9,13.0,15.0,23.4,24.1,27.2
1968,3.6,5.6,7.6,10.7,10.9,13.7,18.0,19.8,20.1
1971,2.3,3.6,5.1,8.4,16.5,25.9,50.0,69.6,75.2
1972,4.1,6.1,6.6,8.1,11.9,16.5,37.6,65.3,74.2
1973,5.1,9.7,12.2,13.5,16.3,21.8,29.7,45.7,47.2
1974,10.9,11.7,13.0,23.6,27.2,32.3,32.8,37.8,47.5
1975,10.7,13.7,17.0,28.7,34.8,54.4,66.8,66.8,66.8
1976,7.9,9.9,11.2,20.8,21.6,23.9,27.9,34.0,43.4
1977,8.1,9.9,11.4,13.0,15.0,19.3,30.5,30.5,31.0
1978,4.3,5.6,5.6,5.6,8.6,13.9,22.7,27.1,36.4
1979,9.5,11.9,13.1,20.2,28.3,28.6,34.3,37.1,38.4
1980,3.3,3.9,5.9,9.8,11.7,19.0,43.3,47.3,48.8
1981,,,,,24.0,35.7,55.3,62.5,63.4
1982,2.1,3.0,3.9,5.8,10.4,14.7,23.2,25.3,26.4
1983,2.8,4.8,6.8,11.8,18.1,21.8,24.7,24.7,34.6
1984,6.2,8.8,12.9,19.0,19.0,19.2,21.9,24.7,37.2
1985,4.8,7.7,10.0,11.0,13.6,20.8,39.3,39.3,39.3
1986,4.2,5.8,7.0,12.8,15.5,16.0,28.1,42.6,43.6
1989,,,,,,13.4,15.9,22.4,23.2
1990,5.5,5.7,6.3,10.2,16.4,21.2,25.8,30.6,39.0
1992,4.9,6.2,6.8,10.3,15.2,22.9,32.2,45.5,54.4
1993,3.1,5.1,7.0,11.6,12.8,16.0,,,38.6
1994,3.7,5.2,6.1,6.8,10.2,13.3,,,39.8
1995,4.2,7.5,8.3,9.8,13.6,17.2,27.4,35.7,36.5
1999,6.1,9.5,12.4,12.4,12.4,12.9,26.4,37.9,49.7
