Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,2.5,4.3,5.1,8.1,8.4,8.4,12.7,20.3,22.1
1964,1.3,2.3,2.5,3.6,5.3,6.9,11.4,19.0,25.7
1965,3.3,4.1,4.1,4.1,4.6,6.9,12.4,13.5,13.5
1966,1.8,2.3,2.5,4.3,5.3,5.3,7.9,8.9,10.4
1967,1.5,2.0,2.0,2.8,5.3,10.4,26.2,36.3,36.3
1968,3.6,4.6,5.1,5.3,7.6,10.9,20.3,22.6,23.4
1969,3.0,3.3,4.6,7.4,12.2,21.1,39.4,45.2,45.2
1970,2.3,3.8,4.6,8.4,10.9,17.8,22.9,25.9,32.5
1971,4.1,5.1,5.1,8.9,11.2,12.7,14.7,18.8,18.8
1972,4.8,5.1,5.1,5.6,6.3,8.4,11.9,14.0,18.3
1973,2.8,5.1,7.4,12.2,20.1,31.2,58.2,64.5,82.8
1974,5.3,8.6,9.1,9.7,13.2,14.7,19.8,23.1,27.7
1975,3.3,3.3,4.1,4.8,6.3,8.9,16.5,24.4,32.5
1976,6.1,10.4,12.2,18.0,19.8,20.8,20.8,20.8,29.7
1977,1.5,2.0,2.5,4.8,5.6,7.6,8.9,9.7,12.7
1978,2.1,4.0,4.8,5.3,6.9,10.2,17.8,19.8,20.2
1979,8.3,8.3,9.7,9.7,10.1,10.1,11.6,11.8,14.2
1980,2.0,3.3,4.4,7.4,8.9,11.1,11.2,11.2,16.2
1981,2.4,4.6,5.0,5.2,5.6,7.6,15.8,15.8,16.2
1982,6.8,9.6,11.4,11.6,12.8,13.5,25.0,26.8,42.2
1983,,,,,7.6,8.7,17.4,17.8,17.8
1984,3.4,5.2,6.6,7.3,11.1,12.2,15.6,20.0,23.8
1985,10.5,15.5,17.7,23.2,27.1,31.7,35.1,41.1,44.0
1986,3.5,5.6,8.3,14.4,14.4,14.4,23.4,33.2,48.6
1987,4.6,5.0,5.0,6.1,7.7,8.3,14.4,21.0,30.2
1988,8.2,10.7,11.1,11.1,11.7,20.2,41.2,56.7,67.0
1989,5.6,9.2,12.9,15.2,19.7,19.8,19.8,20.0,22.8
1990,4.5,7.6,8.7,9.4,9.4,16.9,25.2,34.3,49.8
1991,1.6,2.9,4.1,6.6,9.1,14.6,19.7,27.2,34.5
1992,2.2,3.6,4.4,5.6,7.8,12.1,22.4,22.4,22.4
1993,5.1,8.0,9.5,10.8,10.8,12.2,21.1,24.2,26.8
1994,2.4,4.8,7.2,12.1,14.5,16.9,17.4,17.4,18.9
1995,2.9,4.2,4.7,5.1,5.1,6.7,,,11.0
1996,3.1,5.7,7.4,10.6,13.5,18.0,23.9,25.5,27.3
