Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,13.2,15.7,18.3,18.3,18.3,18.3,30.5,36.6,39.6
1971,8.9,13.2,14.5,21.1,29.0,47.2,57.1,57.4,57.7
1972,4.8,8.1,9.4,10.4,10.9,14.5,18.8,32.0,32.3
1973,7.4,13.0,15.0,19.6,34.3,38.6,48.3,75.7,83.8
1974,5.8,5.8,5.8,7.6,11.7,16.3,20.1,22.6,22.6
1975,6.1,9.1,9.7,17.3,18.3,33.8,46.5,63.5,64.0
1976,10.4,15.7,18.3,19.0,19.3,19.3,20.6,20.6,28.7
1977,8.4,8.9,10.9,15.7,18.0,21.3,33.8,56.6,76.5
1978,7.2,11.7,14.4,19.3,21.0,22.3,22.3,22.6,28.1
1979,3.2,4.5,5.2,5.4,8.8,15.0,16.8,17.4,17.4
1980,9.3,11.6,15.8,21.6,26.6,36.6,55.7,78.9,80.6
1981,,,13.7,24.2,33.7,42.2,47.0,48.0,54.9
1982,6.5,11.6,13.9,20.9,27.8,37.9,39.1,41.5,73.5
1983,6.8,13.6,20.3,25.5,25.5,26.0,26.1,26.1,29.9
1984,5.0,5.6,6.9,11.1,20.0,20.4,20.4,28.3,35.4
1985,9.0,14.0,20.2,22.8,32.8,46.8,58.0,62.1,84.1
1986,6.6,8.8,13.2,17.8,20.0,22.5,27.4,38.1,49.6
1987,10.5,14.9,17.4,18.7,18.7,18.7,21.9,22.2,26.2
1988,5.3,7.4,11.0,17.7,19.9,35.0,66.4,70.8,73.2
1989,5.9,11.7,14.2,16.7,20.7,25.7,28.2,28.8,28.8
1990,,,,,,,39.8,58.8,71.8
1991,14.1,17.1,20.5,33.6,42.6,46.7,49.9,51.8,64.7
1992,5.8,10.2,13.1,15.5,15.6,15.6,21.2,21.2,30.1
1993,10.2,13.8,19.7,27.6,40.3,42.2,47.2,53.2,53.4
1996,6.0,6.0,6.3,6.6,10.8,16.9,25.9,32.6,32.6
1999,5.7,8.3,10.1,13.3,15.5,31.0,44.8,48.2,48.2
2000,8.5,14.7,21.8,22.5,23.4,23.8,37.1,38.4,43.8
2001,12.3,13.1,14.8,16.5,23.2,25.5,34.4,34.4,42.2
2002,9.4,11.7,13.2,16.3,19.0,22.8,35.9,37.4,37.4
2003,4.5,8.6,12.9,17.5,17.9,20.2,27.0,29.0,29.0
2005,,,,,,,71.2,71.2,71.2
2006,7.7,14.4,18.0,26.9,29.0,35.9,42.6,45.3,47.6
2007,,,,,,,16.9,17.2,25.8
2009,16.8,17.0,22.0,22.2,22.2,22.8,37.2,37.2,37.4
2010,8.5,16.2,17.2,23.1,23.6,25.1,41.9,51.8,60.1
2011,7.7,14.8,22.1,35.7,37.2,37.2,37.2,37.2,47.9
2012,8.1,9.8,9.8,9.8,9.9,15.4,22.2,25.0,30.0
2013,9.7,17.6,22.8,24.6,27.1,31.5,42.9,54.2,67.8
2014,5.4,8.6,11.6,13.6,18.8,35.2,62.6,64.2,69.2
