Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,3.3,6.3,8.1,9.7,13.7,17.5,22.4,22.4,22.4
1969,8.4,12.7,15.7,19.6,23.1,24.9,36.3,48.0,52.8
1970,4.1,6.3,8.6,16.0,17.3,24.9,34.0,41.1,43.9
1971,10.7,12.2,13.2,21.3,23.4,43.2,56.9,60.7,60.7
1972,6.6,10.4,11.2,15.5,19.6,21.3,36.3,45.0,79.0
1973,8.9,13.7,19.0,20.3,23.1,27.9,48.0,71.6,73.9
1974,18.3,22.9,26.2,27.9,45.2,49.8,52.8,52.8,53.8
1975,12.7,17.5,20.1,23.4,25.9,30.0,35.8,45.2,54.6
1976,15.2,21.8,22.9,25.1,27.2,27.2,39.1,51.6,57.7
1977,9.4,11.9,13.2,16.3,17.3,20.8,35.6,43.4,44.7
1978,10.7,15.2,16.2,19.6,19.6,20.1,34.8,46.8,61.5
1979,6.0,11.4,16.1,22.6,30.9,46.6,59.3,72.6,72.6
1980,4.6,5.8,7.5,11.2,15.5,24.9,42.3,42.4,42.4
1981,,,,13.7,16.4,20.8,42.4,48.1,59.5
1982,6.9,10.2,12.6,15.6,16.6,18.4,27.6,29.7,43.0
1983,4.6,7.2,9.5,13.8,16.1,16.3,18.6,28.8,38.6
1984,7.7,9.4,11.9,19.9,32.7,36.5,36.5,42.2,67.2
1985,5.2,7.4,9.8,14.5,23.3,32.1,43.1,68.9,88.8
1986,9.0,10.0,14.5,23.5,32.4,34.3,48.7,48.7,64.6
1987,8.1,10.5,12.4,16.4,24.8,31.5,33.8,39.3,62.7
1988,6.1,9.0,11.3,17.5,19.8,20.3,28.9,33.3,38.6
1989,9.6,17.2,21.4,29.5,30.8,31.5,31.5,41.5,47.0
1990,7.4,11.0,12.5,17.9,19.3,23.0,32.9,49.0,51.6
