Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,2.3,3.0,3.3,4.3,6.1,11.2,20.6,26.4,34.8
1966,1.8,2.5,3.8,4.8,8.6,11.7,22.4,25.4,37.3
1967,1.8,2.3,2.8,4.3,6.6,10.9,24.6,41.4,57.4
1968,1.8,2.5,2.8,4.6,8.1,14.2,26.4,31.0,44.4
1969,2.3,3.8,4.3,5.6,7.4,9.7,19.8,32.3,35.8
1970,2.0,3.3,3.6,5.3,9.1,13.5,23.4,25.7,29.2
1971,2.8,3.6,4.3,7.6,11.9,15.0,30.0,45.5,68.8
1972,3.0,4.8,5.6,7.1,10.2,14.0,31.0,56.9,86.6
1973,1.8,2.8,3.6,5.6,6.6,8.6,21.3,31.2,38.1
1975,2.8,3.3,4.1,5.6,7.4,12.4,35.1,43.4,62.0
1976,1.3,1.8,2.8,4.6,7.9,11.7,24.1,38.1,64.5
1977,1.3,1.9,3.0,3.6,5.8,7.9,14.5,25.4,27.4
1978,2.1,3.2,3.2,4.8,9.0,15.3,31.5,40.6,40.9
1979,2.8,3.3,3.6,4.1,6.6,12.0,29.8,57.4,90.6
1980,4.1,4.9,6.0,7.5,7.9,13.0,32.0,46.6,58.0
1981,2.1,3.3,3.9,6.1,10.7,12.7,19.7,24.4,27.0
1982,1.4,2.2,3.3,6.4,8.4,14.4,38.0,51.6,52.4
1983,,,,,10.4,15.8,26.4,48.3,58.2
1984,,,,,25.8,25.9,25.9,35.9,51.7
1985,,,,,4.8,8.0,15.8,30.1,41.7
2011,2.4,4.0,4.8,6.0,7.4,12.2,30.8,48.6,59.0
2012,1.6,2.6,3.2,4.8,7.4,11.6,22.4,32.4,41.2
2013,5.2,5.8,6.2,7.0,9.6,11.8,20.0,31.2,52.6
2014,4.8,6.4,7.0,10.0,13.2,14.8,27.0,27.0,34.2
