Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,12.4,18.3,20.8,29.0,33.5,33.8,34.8,34.8,34.8
1961,9.9,13.2,14.5,21.1,31.5,33.5,41.4,64.3,86.9
1962,7.6,9.1,9.4,11.7,16.5,18.3,40.6,75.2,79.5
1963,7.6,9.7,10.2,14.2,26.9,39.9,57.7,76.2,78.7
1964,5.6,8.6,10.7,12.2,20.3,34.5,60.5,69.8,81.0
1965,8.4,14.2,15.2,15.7,21.1,23.9,33.3,33.3,33.3
1966,4.3,5.6,7.9,11.2,17.3,23.1,39.4,47.5,47.5
1967,4.3,6.6,9.1,11.9,14.0,21.6,34.0,49.5,59.4
1969,3.8,4.8,5.8,7.4,9.9,12.4,22.4,30.5,32.0
1970,8.6,13.0,14.7,22.1,27.2,32.3,57.4,74.9,76.7
1971,5.6,7.4,7.9,10.4,14.5,24.1,44.4,67.1,124.2
1972,7.1,10.4,15.0,24.9,31.0,31.5,33.5,43.2,47.8
1973,5.6,7.4,9.1,11.2,13.7,19.3,34.8,52.8,60.2
1974,4.8,5.6,6.3,8.9,11.9,20.3,45.7,47.2,47.5
1975,5.3,8.6,10.9,12.7,17.0,21.1,32.0,34.8,44.2
1976,6.3,10.7,16.0,25.7,27.4,42.2,73.9,78.7,78.7
1978,7.9,12.2,12.2,12.2,17.8,19.6,21.0,36.1,37.3
1979,4.4,7.1,8.0,9.2,14.4,15.4,36.4,38.8,48.6
1980,7.9,11.0,13.6,19.8,29.5,39.2,39.4,39.4,39.4
1981,10.1,15.2,17.2,28.3,29.5,55.0,84.8,91.6,93.0
1982,5.3,9.2,10.6,10.6,11.9,14.8,32.2,34.0,41.7
1983,4.8,8.1,8.3,8.8,11.5,19.8,39.1,52.8,58.0
1984,3.5,6.1,8.7,14.0,19.2,37.8,71.1,71.8,73.1
1985,2.0,3.6,5.0,6.6,10.9,20.0,31.8,50.4,56.1
1986,3.5,6.9,10.0,16.3,20.7,22.0,45.5,54.8,65.7
1987,3.7,5.1,5.7,7.4,11.2,16.4,26.4,44.6,55.4
1988,3.3,6.1,7.7,13.2,19.2,24.0,50.3,64.2,74.0
1989,4.9,8.4,11.9,14.2,16.9,23.2,49.0,52.1,52.1
1990,2.9,4.9,7.0,10.6,11.1,18.0,37.5,52.4,62.6
1991,6.1,7.1,8.8,10.2,16.3,20.0,37.4,49.5,66.2
1992,1.8,3.4,4.6,7.0,12.9,24.8,39.4,44.0,45.4
1993,4.0,8.1,12.1,17.2,20.2,20.4,31.4,,57.0
1994,2.5,4.5,5.0,6.5,10.1,16.5,27.1,,43.6
1995,4.6,9.3,9.9,13.7,15.8,20.9,44.0,48.0,48.0
2004,,,,,,,34.6,38.5,48.7
2005,,,,,,21.4,32.2,55.9,81.9
2006,,,,,,33.6,43.5,43.5,
2007,,,,,,18.0,43.1,68.4,70.5
2008,,,,,,15.5,27.9,49.3,59.3
2009,,,,,,27.0,49.5,78.6,86.5
2011,5.8,10.2,11.2,12.4,14.2,19.2,41.8,58.2,73.2
2012,3.6,5.8,8.0,13.0,16.8,29.4,39.4,55.0,65.2
2013,3.8,5.2,6.2,9.0,15.6,28.8,46.6,61.6,63.4
