Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,4.1,6.1,7.6,10.7,12.4,14.2,18.5,24.6,27.9
1962,6.1,11.2,13.2,14.5,14.5,15.0,26.9,31.7,35.8
1963,9.1,10.4,11.4,11.7,11.7,,,,
1964,8.6,15.0,18.5,19.3,20.3,20.6,38.6,59.9,107.4
1965,15.7,25.4,31.2,55.4,59.4,66.0,68.6,68.8,95.5
1966,7.4,11.2,12.4,13.7,21.6,23.1,28.4,35.1,58.4
1967,1.5,3.0,4.6,5.3,6.6,8.9,13.2,13.7,14.2
1968,1.8,2.3,3.3,4.8,7.6,14.0,23.1,36.8,57.9
1969,1.3,2.0,3.0,4.1,5.8,8.6,17.0,29.0,46.5
1970,8.4,16.5,21.8,23.4,25.9,25.9,25.9,25.9,25.9
1971,6.6,10.4,10.7,13.2,17.5,23.9,36.6,39.4,44.2
1972,3.6,6.3,8.9,16.3,17.5,21.3,26.9,26.9,28.4
1974,3.6,4.1,4.6,6.9,9.9,11.9,17.5,17.8,17.8
1975,2.3,3.3,4.3,5.6,6.1,8.6,13.0,23.4,35.3
1976,5.6,8.1,10.4,15.7,17.3,21.3,22.4,29.2,40.1
1977,7.1,11.9,13.0,14.5,15.7,16.8,26.4,32.0,38.9
1978,4.0,4.4,5.2,7.9,9.1,11.7,22.2,31.2,32.0
1979,4.2,8.3,9.3,13.3,17.8,19.7,27.3,29.7,43.8
1980,4.6,7.0,7.6,7.6,9.7,11.3,18.9,25.2,32.9
1981,3.3,5.6,7.5,10.2,10.9,11.0,12.1,19.8,31.2
1982,1.5,2.6,3.9,6.0,9.7,14.9,27.5,51.9,93.2
1983,,,,,12.5,14.2,21.2,27.4,40.1
1984,4.4,5.2,5.8,11.6,18.8,20.7,25.4,27.8,41.5
1985,2.0,2.7,4.0,4.6,8.0,10.3,19.4,23.4,35.3
1986,8.3,12.9,13.1,13.5,13.7,25.7,32.1,38.2,50.4
1987,7.0,8.4,8.9,10.5,11.5,17.7,39.1,48.6,51.6
1988,3.1,5.3,8.3,10.6,12.3,12.6,28.9,31.3,36.6
1989,7.5,9.8,10.7,11.6,12.5,16.4,20.2,30.9,33.8
1990,2.4,4.8,6.2,7.1,8.1,14.0,35.7,65.8,115.0
1991,4.2,6.6,7.2,8.3,10.0,11.4,15.9,25.6,30.0
1992,4.3,7.2,10.3,14.6,19.8,21.1,21.3,26.0,31.1
1993,10.2,11.8,13.8,14.7,14.7,15.0,,,32.9
1994,5.2,6.0,6.6,8.8,12.8,14.4,17.8,23.6,39.6
