Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,5.6,10.2,10.7,12.2,12.7,12.7,21.8,25.7,45.2
1978,3.9,6.2,7.6,8.4,9.1,17.6,23.2,23.4,23.4
1979,2.0,3.2,3.5,5.8,7.6,8.2,9.0,10.6,12.5
1980,1.4,2.3,3.3,6.2,12.2,19.4,26.6,26.8,34.0
1981,3.2,4.0,5.0,6.0,7.2,9.2,21.9,41.3,67.6
1982,2.0,2.6,3.2,3.7,6.2,8.8,19.8,22.7,22.8
1983,0.6,1.0,1.5,1.5,2.3,3.2,8.7,14.0,14.7
1984,1.7,2.0,2.5,4.4,8.0,12.4,23.2,29.0,31.2
1985,1.7,2.4,3.6,4.8,5.8,6.8,8.4,11.3,15.6
1986,1.7,2.0,2.0,2.0,3.0,4.3,8.9,10.6,16.4
1987,3.4,4.8,5.2,5.5,6.5,8.5,12.5,20.3,21.4
1988,8.9,10.9,12.8,21.4,24.9,24.9,25.2,33.3,51.3
1989,2.6,4.0,5.5,8.3,14.1,15.6,16.3,20.4,32.8
1990,1.7,2.3,3.0,4.8,6.2,9.3,16.0,23.2,36.0
1991,1.5,2.4,3.3,5.2,8.8,14.3,24.6,24.9,25.2
1992,1.3,2.0,2.5,3.3,5.6,10.4,14.9,15.9,16.1
1996,3.1,6.0,6.2,7.1,9.1,10.5,11.2,11.2,12.8
1997,8.4,11.3,11.7,11.7,11.7,11.7,12.8,17.7,21.0
1998,2.7,4.0,5.8,8.2,9.8,12.4,25.1,31.0,36.9
1999,2.6,2.8,2.8,3.0,4.8,7.3,13.0,13.0,15.0
2000,3.8,4.9,5.2,9.0,9.0,12.6,25.2,34.0,37.3
2001,3.6,5.8,7.2,7.4,7.7,8.5,14.2,16.9,17.2
2002,5.1,6.9,8.5,10.1,19.8,20.2,21.6,21.6,21.7
2003,2.4,3.7,3.7,5.2,5.4,7.3,13.2,15.6,22.6
2004,2.2,2.7,2.9,3.8,5.0,7.4,10.2,11.1,14.3
2005,1.0,1.5,2.2,3.7,5.4,8.0,13.6,20.7,21.9
2006,2.3,3.8,5.3,10.0,11.1,13.2,13.2,13.2,15.7
2007,5.7,6.4,9.1,10.6,20.4,20.8,20.8,20.8,21.8
2008,3.2,6.0,7.1,9.4,10.8,12.8,18.4,20.6,21.6
2009,4.3,6.6,7.1,8.6,14.2,19.3,26.6,32.2,37.6
2011,3.0,4.4,5.4,6.4,9.0,14.0,23.6,32.5,44.9
2012,6.6,11.0,13.4,19.1,23.2,25.0,30.6,30.6,37.0
2013,3.5,6.7,7.8,8.5,9.0,9.9,13.7,16.4,18.4
2015,3.5,4.2,4.6,5.6,9.5,9.5,10.0,14.4,14.4
2016,3.0,3.8,3.8,3.8,4.6,6.3,11.7,14.8,19.0
