Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,5.1,6.3,8.6,11.7,15.7,25.1,34.0,45.5,73.2
1966,3.6,6.3,8.4,8.6,9.1,9.7,15.7,18.5,36.3
1969,5.1,8.4,9.4,10.4,12.7,18.3,27.2,41.9,62.2
1970,8.9,13.2,17.3,21.8,34.0,41.1,41.4,41.4,64.3
1971,1.5,2.3,3.3,6.1,9.9,15.5,25.4,33.3,38.4
1972,7.4,8.4,10.4,13.0,18.5,22.1,24.6,24.6,28.2
1973,7.9,14.0,16.5,20.6,23.1,24.4,45.2,52.6,55.1
1975,6.3,9.1,12.4,13.7,14.0,14.0,16.0,17.0,18.8
1976,3.6,6.6,7.6,12.4,16.3,17.5,26.2,26.4,26.4
1977,4.6,7.1,7.1,8.4,8.6,11.9,20.3,24.6,31.5
1978,7.3,14.6,19.0,20.1,25.4,44.2,54.7,69.6,88.1
1979,2.5,3.8,4.5,7.6,11.2,11.9,16.8,19.6,29.5
1980,5.0,10.0,13.0,18.8,19.8,25.6,49.8,60.2,62.4
1981,10.5,13.5,20.3,27.8,33.0,38.5,48.5,56.5,59.9
1982,3.2,5.6,8.1,13.0,14.2,15.1,25.2,34.4,48.9
1983,,,,,18.3,27.6,37.6,50.5,66.4
1984,3.2,4.9,5.3,5.6,6.6,12.4,27.7,37.8,45.2
1985,9.5,11.2,11.8,16.3,18.0,21.8,23.4,30.6,30.6
1986,4.1,5.9,6.1,7.2,8.6,11.1,22.0,24.7,42.5
