Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1977,1.0,1.8,2.0,2.8,3.6,5.1,8.5,13.0,17.1
1978,1.5,2.9,4.0,7.1,11.7,18.4,34.1,51.0,68.9
1979,1.4,2.3,3.3,6.0,11.5,21.3,45.0,55.9,55.9
1980,1.6,2.4,3.0,4.0,6.1,9.7,22.8,32.6,53.3
1981,,,,,8.0,13.1,38.0,57.2,64.4
1982,1.5,2.1,2.5,4.5,7.4,13.3,30.1,39.4,52.8
1983,0.6,1.0,1.4,2.7,5.4,8.3,16.4,24.2,30.2
1984,1.7,1.9,2.4,3.1,4.6,6.0,9.2,15.6,19.5
1985,1.2,1.5,1.9,3.0,4.5,6.6,14.1,19.5,24.7
1986,2.1,2.7,3.6,4.6,5.7,9.1,22.7,37.8,56.6
1987,1.0,1.8,2.4,3.6,5.9,8.6,,34.8,52.2
1988,1.0,1.5,1.8,3.0,5.0,8.4,,48.1,52.1
1989,1.0,1.7,2.2,3.4,5.8,10.0,17.4,25.0,48.4
1990,2.8,4.4,4.8,5.6,5.6,9.3,23.3,32.5,42.8
1991,1.6,2.2,2.5,2.8,5.1,8.8,17.1,27.6,46.5
1992,1.0,1.4,1.9,3.5,5.7,7.8,,,49.0
1994,1.9,2.8,3.8,5.2,10.1,16.0,30.8,51.8,81.6
1995,3.6,4.7,5.5,6.6,6.6,6.6,,,28.0
1996,1.3,1.7,2.2,3.0,4.5,7.5,15.3,26.8,39.1
1997,1.2,1.4,1.8,3.1,4.9,9.5,,,56.0
1998,1.0,2.0,2.4,3.9,6.1,10.0,25.5,46.9,83.5
