Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,6.1,7.9,11.4,14.5,20.1,27.4,35.1,45.2,46.7
1967,6.6,8.6,11.2,15.7,20.6,23.4,26.7,30.7,35.1
1968,15.5,19.8,22.6,28.7,33.5,35.1,35.1,44.2,46.2
1969,12.4,17.5,23.9,30.2,40.9,43.2,45.7,47.5,72.1
1970,10.2,11.7,14.2,22.6,24.4,27.2,27.2,31.0,46.5
1971,14.0,16.5,19.0,20.1,20.3,20.3,37.1,39.9,39.9
1972,6.1,9.4,10.2,11.4,15.2,30.0,38.1,38.1,38.9
1973,6.6,9.4,14.2,20.3,20.3,24.4,29.2,32.0,33.8
1974,5.3,10.7,16.0,20.8,24.6,28.7,34.8,37.6,38.4
1975,6.1,8.9,11.9,16.5,18.3,24.9,47.0,64.5,82.5
1976,4.3,7.1,7.4,9.1,11.7,14.2,26.9,38.6,38.6
1977,7.9,13.5,17.0,20.6,22.9,23.4,42.4,47.8,47.8
1978,5.7,8.1,8.8,13.1,19.6,20.4,29.9,33.0,44.5
1979,3.1,5.0,7.4,13.8,21.7,33.9,71.6,109.7,117.0
1980,5.2,5.2,7.9,10.1,15.5,24.4,25.9,27.0,41.6
1981,3.0,3.8,5.2,7.5,8.4,11.7,21.2,27.0,30.0
1982,9.9,13.1,14.2,18.3,23.3,38.2,45.7,47.0,47.0
1983,4.7,4.9,6.9,10.4,15.7,17.7,26.4,28.7,46.6
1984,10.3,14.2,18.7,21.7,22.8,23.7,24.0,29.4,35.8
1985,6.8,8.6,10.3,16.2,22.5,33.6,35.0,35.0,35.0
1986,6.7,9.6,14.4,20.4,23.2,27.0,32.9,32.9,39.8
