Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,6.6,10.7,13.0,18.5,20.8,22.9,31.7,51.3,51.8
1967,5.8,9.1,12.2,15.5,17.8,19.6,23.9,25.4,33.8
1968,8.1,13.0,16.3,17.5,22.6,25.1,30.2,30.2,44.2
1969,10.4,11.9,14.7,18.8,20.1,20.1,26.4,31.7,37.1
1970,6.3,7.4,9.1,10.9,13.2,18.0,32.5,42.2,66.8
1971,8.9,11.9,11.9,17.8,23.6,29.7,58.9,73.2,80.5
1972,15.7,30.7,30.7,30.7,30.7,30.7,32.8,50.0,59.2
1973,11.7,14.2,15.7,17.3,24.9,27.7,37.1,44.4,53.1
1974,13.7,16.5,21.8,27.7,34.3,43.7,43.9,43.9,46.2
1975,6.1,7.1,10.4,14.7,17.0,23.9,36.3,40.6,41.9
1976,6.9,9.7,10.9,13.0,16.3,22.6,40.1,57.7,68.8
1977,15.0,15.7,18.5,19.6,21.1,21.6,37.8,52.6,54.6
1978,8.1,8.1,8.1,11.7,17.7,21.4,32.0,43.5,49.4
1979,7.3,7.8,10.7,17.7,23.7,29.2,46.3,53.4,56.0
1980,9.8,11.9,13.5,23.8,29.3,30.1,31.3,33.9,36.5
1981,,,,21.2,24.9,28.1,43.3,74.8,85.8
1982,4.1,6.7,7.6,10.4,12.3,22.3,28.5,38.0,39.2
1983,9.5,12.8,15.8,25.8,44.8,50.5,50.8,50.8,52.9
1984,7.6,9.9,13.0,17.2,24.0,28.5,37.1,37.6,37.6
1985,4.2,7.8,8.9,8.9,13.9,14.2,21.7,28.9,34.2
1986,7.9,10.3,11.3,12.7,18.7,23.2,38.8,40.0,63.2
1987,7.5,11.1,13.4,17.3,21.7,23.2,27.9,40.1,59.6
1988,7.1,8.9,9.5,13.2,17.3,18.7,24.2,29.0,32.4
1989,6.1,9.7,12.8,20.2,20.8,21.0,28.3,40.7,49.0
1990,4.2,8.4,11.8,15.2,22.0,25.0,41.8,61.6,65.0
1991,3.1,6.1,8.0,8.5,9.5,12.8,24.6,38.2,45.6
1992,7.5,9.7,12.7,16.9,23.8,35.6,45.9,51.4,55.0
1993,5.8,6.9,8.3,11.2,15.5,19.1,24.7,26.1,42.9
1994,10.8,14.0,19.7,24.3,26.1,28.1,43.1,45.6,49.3
1995,8.4,12.1,14.9,25.0,33.8,40.1,55.7,59.2,62.0
1997,5.9,8.6,12.8,14.2,14.2,24.7,,,47.0
1999,10.3,15.7,18.7,21.3,22.7,30.2,38.7,48.5,51.8
