Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,0.8,1.3,1.8,3.6,6.6,9.9,19.3,19.8,19.8
1965,1.0,1.3,1.8,2.5,3.6,4.8,8.4,9.9,14.7
1966,1.0,1.3,1.5,2.3,4.3,8.4,18.8,21.3,30.5
1967,1.8,2.0,2.5,3.3,4.6,7.4,16.3,24.4,24.9
1968,1.0,1.8,2.3,2.8,4.6,6.9,16.3,25.1,25.7
1969,1.0,1.5,2.0,2.5,4.1,7.1,14.0,20.1,21.8
1970,1.0,1.3,1.5,2.8,4.3,5.3,8.1,9.1,9.7
1971,0.8,1.3,1.8,2.5,4.1,6.6,8.1,11.4,11.7
1972,2.5,2.5,2.8,4.6,4.8,5.6,11.2,13.2,14.2
1974,1.8,3.0,3.8,5.1,6.9,8.9,12.7,14.0,15.2
1976,3.0,4.6,6.3,9.4,11.9,11.9,12.7,13.5,15.0
1977,1.5,2.0,2.3,3.3,5.6,7.6,10.4,13.0,15.5
1979,4.4,5.3,6.0,7.0,7.3,10.5,11.5,15.3,20.1
1981,,,,2.6,5.3,8.6,15.9,19.4,19.4
