Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1953,7.6,13.2,13.7,15.2,18.3,18.3,30.5,41.9,46.0
1954,7.6,7.9,7.9,7.9,10.4,13.2,25.1,31.5,31.7
1955,15.2,27.9,30.0,33.0,34.5,43.7,49.8,50.3,59.7
1956,6.3,11.7,11.9,21.8,24.4,29.5,36.8,39.1,39.1
1957,12.7,14.2,17.8,20.3,20.3,20.8,22.9,23.1,37.6
1958,6.6,8.4,11.2,14.7,15.5,17.8,31.5,31.5,47.2
1959,7.1,11.2,12.2,17.5,21.1,25.4,30.5,35.8,42.4
1960,6.1,7.1,9.9,19.0,31.0,40.4,49.0,57.1,62.0
1964,11.9,13.7,14.0,15.2,15.2,22.4,49.5,75.7,84.1
1965,7.4,7.9,10.9,15.7,17.3,21.8,,,45.7
1966,12.2,14.7,16.5,16.5,16.5,16.5,23.6,31.2,41.4
1967,5.6,9.1,12.4,22.6,25.1,27.9,30.5,30.5,38.4
1968,8.4,8.6,9.1,10.2,11.7,13.7,19.8,24.1,42.4
1969,4.6,7.6,8.1,10.9,14.0,18.3,34.0,34.5,38.9
1970,10.2,13.0,15.0,20.1,24.4,26.7,37.3,54.1,61.7
1971,8.4,10.2,10.7,10.9,11.4,15.0,31.0,49.8,57.1
1974,4.6,5.8,8.9,11.9,19.3,23.4,26.7,32.5,36.8
1975,8.1,9.9,11.4,19.1,21.6,21.8,27.7,45.0,47.2
1976,8.1,9.9,10.2,15.2,15.5,21.8,29.0,30.5,31.2
1977,10.9,20.1,23.9,34.8,49.8,53.1,74.7,76.0,76.0
1978,8.9,16.0,18.5,27.6,29.3,29.8,29.9,29.9,37.8
1979,11.2,17.0,24.6,28.3,30.5,35.2,42.4,51.4,61.7
1980,3.8,5.4,7.2,12.1,13.3,17.1,20.4,21.2,31.8
1981,,,,,9.4,9.4,14.8,18.7,22.0
1982,7.1,8.3,8.9,14.1,17.4,21.0,27.8,30.1,34.8
1983,8.5,11.9,15.3,19.4,27.1,34.5,44.2,46.2,48.8
1984,4.4,6.1,8.2,9.1,14.3,17.8,22.8,27.8,32.6
1985,4.2,6.1,8.2,10.3,13.2,16.7,27.8,39.8,56.7
1986,8.3,8.8,10.4,11.8,12.9,15.5,32.6,35.6,36.0
1987,6.3,6.9,8.0,9.6,12.0,16.9,25.2,34.7,40.8
1988,12.0,17.4,26.0,30.0,30.2,30.4,31.8,33.8,37.8
1989,6.8,11.5,15.8,26.5,38.2,39.1,41.6,45.0,45.0
1990,6.9,8.9,9.9,13.7,15.2,16.0,27.2,27.3,41.8
1991,7.7,11.7,15.5,28.7,35.6,40.6,43.0,44.8,46.8
1992,5.9,7.5,9.0,9.4,12.2,21.0,29.5,41.8,53.1
1993,5.8,6.9,9.1,14.5,18.1,19.5,27.8,29.2,29.3
1994,13.8,15.8,17.0,18.0,18.0,20.5,24.6,25.7,32.1
1995,9.1,14.7,15.1,18.3,23.3,30.9,49.8,55.7,64.3
1996,13.2,16.7,24.1,31.2,45.2,47.0,84.6,100.1,112.7
1997,10.4,11.2,11.4,11.6,12.3,12.3,15.9,19.2,25.0
2003,9.3,11.2,12.4,16.3,26.4,31.0,36.6,43.5,62.0
2004,12.3,17.5,21.7,25.9,27.5,30.5,35.3,39.3,59.0
2007,6.9,11.5,13.0,19.5,27.6,30.0,34.0,35.3,47.3
