Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1978,0.5,0.8,0.9,1.5,2.4,4.2,8.9,9.8,9.8
1982,,,,1.5,2.0,2.9,5.6,6.0,6.7
1983,,,,,3.0,4.5,8.0,9.0,9.8
1984,1.0,1.4,1.7,2.4,3.2,5.4,9.0,10.3,12.2
1985,1.3,1.7,2.6,5.2,7.9,13.5,19.0,20.8,21.0
1986,0.4,0.4,0.6,0.6,0.6,0.8,0.8,0.8,0.8
2005,0.8,1.4,1.6,3.0,4.6,8.6,16.4,18.6,19.0
2006,0.6,1.0,1.4,2.6,3.8,4.6,7.0,7.0,7.0
2007,2.0,2.0,2.0,2.2,3.8,5.8,8.6,8.6,9.2
2008,1.4,2.0,2.4,3.8,5.6,6.6,10.4,10.6,13.4
2009,0.6,1.0,1.4,2.4,4.4,6.2,8.6,11.8,12.8
2010,0.6,0.8,1.2,2.0,3.0,4.0,6.4,8.4,13.2
2011,1.4,1.6,2.2,3.2,4.0,6.2,9.2,12.4,15.2
2012,1.6,2.2,3.0,4.2,6.8,7.8,14.2,14.4,14.4
2013,0.6,1.0,1.2,2.0,3.4,6.2,8.8,11.4,11.8
2014,1.2,1.6,2.0,2.6,2.6,2.8,4.0,4.8,5.4
2016,0.8,1.0,1.4,1.8,2.4,3.0,5.2,6.6,6.6
