Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1991,5.2,5.9,6.4,9.2,14.8,18.6,32.9,34.9,47.0
1992,7.3,10.7,15.0,22.5,22.7,22.7,33.0,34.6,35.6
1993,8.0,13.6,14.5,15.4,18.0,18.3,18.3,19.5,37.0
1994,7.8,11.1,15.5,20.6,20.6,20.6,23.4,26.5,29.6
1995,7.0,7.7,9.9,13.7,15.1,24.8,41.1,49.6,60.0
1997,9.7,16.2,20.9,24.1,25.0,25.0,25.0,25.0,28.0
1998,7.2,8.8,12.2,16.5,25.8,28.8,29.0,29.0,54.0
1999,10.5,15.4,19.4,24.1,27.9,28.4,32.2,43.7,47.9
2000,8.3,12.0,12.6,17.9,21.7,29.4,37.3,39.3,52.8
2001,5.2,8.8,9.6,12.3,18.9,22.2,22.6,30.1,55.6
2002,10.2,15.9,17.2,18.2,20.6,29.5,47.9,53.2,68.4
2003,8.7,14.7,16.9,18.3,19.7,22.0,55.8,62.7,67.5
2004,9.5,12.6,17.3,23.8,27.9,28.8,46.1,57.5,69.0
2005,7.9,10.3,12.4,18.3,28.8,43.8,75.5,89.1,92.0
2006,9.7,16.8,19.8,25.7,33.4,50.0,59.8,60.0,60.7
