Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1952,14.5,14.5,14.7,21.1,23.4,25.7,33.5,37.3,37.3
1953,3.3,5.8,7.4,10.7,18.0,22.9,23.6,29.2,30.0
1954,5.3,7.1,8.1,9.4,13.5,21.8,24.4,24.6,27.7
1955,7.6,10.2,15.2,17.8,29.2,38.9,43.4,49.3,53.8
1956,10.4,14.5,16.5,22.6,28.2,29.5,29.5,33.5,40.4
1957,4.1,5.6,7.1,11.2,17.3,26.7,31.7,31.7,31.7
1958,6.9,9.1,10.2,13.5,19.6,28.7,40.6,63.0,74.4
1959,7.9,10.4,11.2,12.7,18.0,26.7,45.5,59.7,59.7
1960,4.6,6.9,9.1,11.7,15.0,21.3,28.2,40.4,45.7
1961,7.9,13.0,15.0,18.0,26.7,42.4,57.4,57.4,98.0
1962,9.7,12.7,18.3,23.9,23.9,31.2,33.0,41.9,45.2
1963,5.3,8.6,9.9,12.7,19.0,19.3,34.0,34.0,45.2
1964,12.2,18.5,19.6,22.6,24.9,26.9,37.1,40.9,46.2
1965,5.6,8.9,11.7,15.2,18.5,19.0,29.0,41.9,44.2
1966,10.2,14.7,15.2,15.7,16.8,17.3,20.3,22.9,38.1
1967,3.6,5.3,7.4,8.9,11.9,16.3,24.6,30.0,30.0
1968,9.7,15.7,21.6,25.4,26.7,40.6,44.2,44.2,48.3
1969,4.6,7.1,10.7,12.2,13.5,15.0,17.8,18.0,24.1
1970,5.6,10.2,14.2,24.9,29.0,34.0,34.8,36.3,39.6
1971,10.4,11.7,12.2,12.2,19.8,28.4,49.8,67.1,84.6
1972,5.6,9.7,11.2,13.7,17.5,20.6,31.2,36.6,38.1
1973,16.3,20.1,28.2,41.1,58.2,67.3,80.3,87.1,87.1
1974,6.1,11.9,16.0,20.1,21.3,30.0,31.7,35.1,37.6
1975,5.3,6.6,6.9,6.9,9.4,14.7,35.1,38.1,39.1
1976,8.6,13.7,14.0,14.0,14.2,18.8,23.4,23.4,35.8
1977,10.7,12.7,15.2,19.8,29.0,39.1,74.7,116.8,151.6
1978,3.5,6.4,8.8,10.4,12.7,17.7,22.8,24.7,24.7
1979,4.5,6.1,7.2,8.6,10.7,15.6,30.9,39.0,49.3
1980,12.1,19.4,22.5,24.2,28.1,34.3,37.9,58.9,59.1
1981,10.1,15.5,20.2,30.3,39.6,41.0,57.2,57.4,62.1
1982,9.4,16.2,17.5,21.1,30.5,46.1,62.8,73.5,73.5
1983,5.7,8.0,9.9,14.0,17.3,24.9,26.7,38.7,38.9
1984,7.4,14.3,20.5,29.8,30.4,31.6,31.6,31.6,38.0
1985,5.3,9.1,11.7,20.2,28.1,28.5,44.0,55.6,57.7
1986,6.2,9.0,12.2,19.7,22.3,25.2,28.4,32.2,42.4
1987,6.8,10.7,14.3,17.2,17.5,23.0,40.1,41.0,48.2
1988,4.7,7.3,9.6,15.2,18.7,27.1,38.8,40.2,41.7
1989,3.9,5.6,6.0,8.5,10.1,16.0,25.2,33.9,49.8
1990,11.0,21.0,31.0,31.0,31.0,31.0,31.0,31.0,34.4
1991,6.4,9.9,14.1,20.4,23.5,23.6,35.9,39.6,45.0
1992,10.8,19.8,25.4,30.2,31.8,34.0,34.0,34.2,40.0
1993,6.3,10.1,11.7,16.5,23.6,26.5,37.2,39.4,44.6
1994,6.9,9.0,12.6,13.7,15.1,17.7,25.5,29.1,40.5
2002,7.2,11.4,14.4,18.8,22.0,26.8,28.6,41.8,48.0
2003,17.8,24.6,32.2,47.6,85.4,95.6,95.6,95.6,95.6
2004,10.2,13.4,13.6,13.6,16.6,20.6,33.4,42.7,43.3
2005,,,,33.0,39.5,42.7,47.0,47.0,49.0
2006,6.2,10.4,14.6,20.6,25.6,32.4,49.2,61.8,78.2
2007,5.8,8.0,9.8,12.4,18.0,23.0,29.6,40.2,45.2
2008,8.4,12.2,13.4,20.4,24.0,31.8,60.6,68.2,68.2
2009,6.6,10.6,12.0,12.4,13.0,13.6,26.8,30.8,36.0
2010,7.4,9.6,10.4,13.4,16.2,18.8,25.6,32.6,39.4
2011,12.4,17.8,18.4,21.8,31.4,31.6,33.4,47.8,48.2
2012,10.0,15.0,17.8,26.4,40.6,61.8,69.2,70.0,87.4
