Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2006,8.4,11.6,13.0,19.6,19.6,26.4,30.0,42.0,47.8
2007,,,,,19.9,22.0,24.7,25.4,27.2
2008,7.2,11.4,13.2,18.8,24.4,28.6,32.4,32.4,32.4
2009,12.8,19.4,24.0,28.6,34.8,43.6,44.6,47.4,48.2
2010,11.0,18.6,21.4,24.2,26.6,30.0,36.4,38.8,39.0
2011,10.8,14.6,15.8,17.6,20.2,27.0,32.2,43.6,55.4
2012,12.6,14.4,18.4,33.4,36.2,36.2,42.2,46.8,47.0
2013,10.4,15.4,20.8,29.6,35.6,35.6,45.8,46.0,49.8
2014,8.2,11.6,16.0,21.6,30.6,34.0,36.4,36.8,38.6
2015,9.2,10.2,10.6,11.6,15.8,21.2,27.4,40.4,45.0
2016,9.6,16.2,20.0,29.4,33.4,37.4,37.4,37.4,37.4
