Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,4.4,6.5,8.1,10.2,14.8,17.5,21.7,34.5,42.4
1983,6.0,8.0,8.9,13.0,15.4,18.3,35.5,46.3,63.9
1984,2.6,3.7,4.3,5.9,8.9,11.7,17.0,24.5,35.9
1985,3.4,3.9,5.6,9.2,10.9,11.9,19.8,31.5,33.6
1986,3.0,4.5,5.5,8.3,10.0,12.0,24.7,41.1,63.6
1987,4.1,5.8,7.1,10.2,12.1,12.8,26.0,35.2,40.4
1988,2.9,3.9,4.6,6.8,8.6,13.1,23.8,33.0,43.2
1989,2.7,3.6,4.2,7.5,10.7,14.2,17.2,23.7,31.7
1990,2.9,4.1,5.8,7.9,12.1,15.9,27.1,35.1,50.4
1991,4.6,5.9,6.7,8.9,9.9,15.5,28.6,40.4,60.8
1992,4.6,7.3,9.0,11.2,16.4,22.5,30.4,40.4,54.2
1993,4.0,4.4,5.1,6.8,9.9,17.9,33.5,48.0,63.7
1994,6.1,8.3,10.6,11.8,14.4,19.1,27.0,41.4,54.0
1995,5.0,8.1,10.2,16.9,20.6,23.3,24.8,,
1996,5.7,7.2,8.3,9.7,11.4,15.1,28.9,,
1997,4.1,6.1,6.9,8.8,9.3,13.6,32.0,46.1,69.4
1998,3.9,6.6,9.7,16.3,27.9,37.2,44.2,62.8,70.1
1999,3.2,4.5,5.7,7.0,9.6,13.0,19.5,30.3,41.5
2000,3.0,5.6,7.0,7.6,8.4,11.2,23.6,36.2,47.1
2001,3.8,4.4,4.8,5.6,9.0,13.1,22.4,36.7,38.7
2002,6.4,7.1,7.6,8.0,10.3,11.3,20.8,28.6,40.7
2003,2.5,3.6,3.8,5.4,8.1,13.6,23.0,34.5,47.0
2004,2.9,4.4,5.6,6.4,9.5,12.4,20.0,26.2,43.7
2005,2.6,4.3,6.0,7.7,9.0,14.3,29.3,41.0,43.0
2006,2.7,2.9,3.9,6.8,10.0,14.6,31.2,49.8,53.3
2007,3.0,5.2,7.6,10.0,12.2,12.8,24.6,41.0,52.6
2008,2.8,3.8,4.8,6.6,7.8,9.7,17.7,25.2,35.5
2009,2.7,3.4,4.6,6.5,10.5,18.0,25.3,36.6,47.5
2010,2.3,4.6,5.3,10.5,11.2,12.4,23.6,35.3,51.7
2011,2.4,4.7,5.4,5.9,9.6,15.0,24.1,35.2,39.5
2012,2.4,4.6,5.4,6.8,8.4,11.5,20.8,29.5,38.2
2013,8.3,10.4,11.5,19.0,20.2,21.2,27.2,41.1,53.1
2014,5.2,5.6,6.0,7.9,14.2,20.9,36.8,68.4,75.2
2015,2.9,3.8,4.3,7.5,10.7,17.0,30.4,43.6,51.0
2016,2.6,3.5,3.7,5.7,8.5,11.2,25.5,32.6,50.8
