Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,2.5,3.8,4.8,5.3,8.4,10.7,11.4,17.5,17.8
1971,1.5,2.0,2.5,3.8,5.8,8.1,13.2,16.8,22.1
1972,2.0,3.3,4.8,5.6,6.3,8.9,20.6,24.9,26.2
1973,4.1,7.1,8.4,11.4,12.4,12.4,17.3,18.3,21.6
1974,3.0,5.6,7.4,10.7,19.3,37.1,43.7,44.7,45.0
1975,2.8,3.3,4.1,5.8,8.9,13.7,26.4,43.7,44.7
1976,4.3,5.6,6.1,7.9,12.4,16.5,17.0,18.5,19.8
1977,2.3,3.3,3.8,4.8,7.9,10.7,15.7,23.4,35.6
1978,2.3,3.9,5.2,5.6,6.0,10.2,19.5,24.7,28.3
1979,3.2,4.5,5.3,7.3,8.6,9.0,12.2,12.6,17.1
1981,1.7,2.3,3.0,5.3,7.2,12.1,16.5,21.5,24.7
1982,2.7,2.7,2.7,3.6,5.4,9.2,18.7,21.0,23.2
1983,1.4,2.4,3.0,4.6,5.6,6.8,13.1,15.4,16.8
1984,1.8,2.3,2.6,3.8,6.4,11.5,20.7,28.3,29.4
1985,3.2,5.3,5.7,7.4,9.6,10.7,20.4,20.7,20.7
1986,5.0,9.4,10.7,11.8,13.1,16.4,18.2,20.7,23.5
1987,1.7,2.9,4.1,5.3,6.3,8.2,13.6,15.2,20.2
1988,3.2,5.1,6.9,9.1,10.9,15.0,22.4,29.0,29.8
1989,2.0,2.2,2.8,4.4,4.8,4.9,8.3,10.6,14.0
1990,1.3,1.8,1.9,2.9,4.0,5.2,10.8,11.2,14.5
1991,1.7,2.1,2.9,3.8,6.4,12.4,28.2,47.6,60.2
1992,1.8,3.3,3.9,4.9,7.1,11.4,21.8,27.8,34.1
1993,5.9,6.5,9.6,13.1,15.6,16.0,21.7,31.3,41.7
1994,1.8,2.2,3.0,4.9,8.4,16.3,25.2,25.6,26.4
1995,6.0,10.0,10.4,10.6,10.6,10.8,,,25.0
2004,5.2,10.3,12.1,18.4,19.6,19.8,31.2,38.7,39.8
2005,2.3,3.4,4.3,5.9,11.6,15.2,22.0,23.7,31.8
2006,3.5,6.0,6.7,10.7,14.2,19.5,39.3,43.6,44.7
2007,2.3,4.1,5.9,8.2,9.5,12.5,23.8,37.3,41.0
2008,9.4,11.7,11.7,13.4,20.8,29.0,37.6,39.0,39.0
2009,2.9,3.5,4.2,5.8,6.5,9.1,15.9,19.8,32.9
2012,3.0,6.0,9.1,9.3,12.0,12.8,18.2,26.5,37.4
2013,1.4,2.2,3.3,4.7,7.3,9.2,22.1,26.7,27.3
