Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,13.2,18.0,22.9,22.9,24.4,41.7,58.7,59.7,59.7
1972,11.4,13.2,16.0,17.0,18.3,20.1,33.3,44.7,59.9
1973,,,,,23.6,25.4,46.0,64.3,71.6
1975,12.4,16.0,16.5,19.0,21.3,22.6,30.7,39.6,50.3
1976,8.4,11.4,12.7,18.5,23.1,25.4,29.5,43.7,54.9
1977,17.0,21.1,21.1,21.1,21.1,21.1,33.0,45.2,46.7
1978,11.9,16.1,18.5,18.5,18.5,24.7,37.0,48.1,62.7
1979,6.3,9.2,11.4,16.0,16.6,22.4,58.1,70.5,70.5
1980,4.6,6.0,8.4,12.5,14.6,20.0,33.7,35.8,44.6
1981,,,7.2,11.6,15.8,24.7,53.7,55.8,56.4
1982,4.0,6.2,7.3,8.9,13.1,20.9,32.0,37.2,48.7
1983,4.9,7.6,9.1,15.2,19.2,19.2,20.0,31.0,38.6
1984,9.6,14.3,19.3,23.7,31.2,33.9,35.7,42.4,67.9
1985,7.2,10.5,12.6,18.0,22.2,27.4,41.0,63.9,74.8
1986,9.1,15.8,20.2,33.3,38.4,45.4,54.6,54.6,64.4
1987,4.8,8.1,9.5,14.9,18.2,32.8,35.3,36.0,56.1
1988,4.5,8.1,9.2,11.3,13.9,20.9,26.4,36.6,53.0
1989,9.0,17.7,20.5,29.7,35.1,35.7,35.9,37.6,44.3
1990,6.9,13.0,13.0,13.9,22.2,27.4,39.0,58.9,60.3
1991,8.3,12.5,17.1,22.2,29.9,31.8,31.8,32.4,64.2
1992,5.8,6.9,9.6,11.0,14.2,25.7,50.7,65.1,82.8
1993,12.8,18.5,22.4,26.0,27.1,29.8,36.9,51.5,74.0
