Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1985,6.3,8.0,8.9,15.7,21.4,25.0,43.8,45.6,61.4
1986,5.8,6.7,6.8,9.8,17.0,23.0,41.0,41.6,47.0
1987,5.1,7.1,9.8,14.0,17.3,24.3,41.2,46.8,54.8
1988,6.2,11.2,15.8,19.7,19.8,25.5,38.0,40.8,44.4
1989,10.5,16.0,23.7,28.4,29.0,29.0,29.0,34.9,36.0
1990,6.6,10.1,10.9,15.0,17.7,19.8,31.9,57.3,72.2
1991,7.2,7.9,7.9,13.3,17.7,28.1,68.8,84.5,85.9
1992,3.3,4.7,6.2,7.1,10.3,16.7,34.6,45.9,48.4
1993,7.8,15.0,16.8,18.6,19.6,21.3,28.7,37.9,56.4
1994,9.0,10.7,12.2,18.6,20.2,26.2,30.6,31.5,33.2
1995,11.3,14.2,14.2,16.3,22.4,31.9,36.2,47.6,62.9
1996,12.7,16.7,18.3,18.8,18.8,26.1,32.2,32.6,33.1
1997,5.8,9.0,10.8,11.6,12.6,15.9,27.5,31.3,39.3
1998,8.8,12.4,18.0,20.9,21.3,24.6,31.6,57.4,65.6
1999,15.8,20.0,23.0,29.6,29.6,36.2,43.8,51.0,59.5
2000,7.3,13.2,17.2,20.0,26.0,34.5,35.4,35.4,35.4
2001,5.7,9.3,11.2,12.4,13.5,16.4,30.1,41.4,42.6
2002,8.3,9.3,10.6,16.1,19.9,23.6,26.8,26.8,35.2
2003,8.8,14.0,20.8,26.3,30.1,37.6,43.2,55.5,64.4
2004,6.2,9.0,11.4,15.6,19.9,32.0,37.2,41.6,53.3
2005,8.0,8.0,8.0,8.8,12.0,18.2,40.3,50.3,62.6
2006,9.7,9.9,13.5,19.8,20.0,22.0,28.4,46.7,57.6
2007,10.9,14.3,16.2,26.1,31.6,34.0,34.2,38.8,69.2
2008,5.5,7.0,8.5,10.2,14.3,26.3,45.3,61.7,62.1
2009,8.5,9.3,12.7,19.0,22.5,28.9,38.1,44.5,46.5
2010,15.0,18.4,20.5,25.9,26.1,26.2,44.6,58.4,69.6
2011,8.3,11.4,14.3,21.8,27.6,31.5,43.9,57.4,58.0
2012,10.8,19.0,19.2,19.2,19.4,20.4,23.9,37.8,47.7
2013,10.6,20.6,29.9,39.1,46.0,47.5,66.2,66.2,75.8
