Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,7.1,8.6,11.2,13.0,22.4,31.7,54.6,55.1,55.6
1963,5.8,8.4,8.9,10.7,15.5,21.3,37.8,48.8,55.1
1964,5.3,8.6,10.7,13.7,15.7,18.0,21.3,22.9,27.4
1965,11.7,16.8,18.5,19.8,20.6,22.6,39.6,41.1,41.4
1966,3.3,5.1,6.3,7.4,10.2,14.7,21.3,28.7,32.0
1967,5.8,6.1,6.6,10.2,12.4,23.4,53.3,55.6,55.6
1968,8.1,10.7,12.4,12.4,17.3,23.4,39.9,40.6,43.4
1969,12.7,20.3,25.9,30.5,31.7,50.3,65.3,78.2,84.1
1970,14.2,17.8,18.0,21.8,30.7,45.2,83.6,91.7,116.6
1971,10.4,16.0,19.6,23.4,25.7,26.4,29.7,29.7,31.0
1972,3.6,5.8,6.9,10.7,12.4,17.8,20.8,26.4,33.5
1973,7.1,8.4,11.7,14.5,19.3,26.7,32.0,35.3,46.2
1974,4.8,7.1,9.9,11.9,18.0,23.6,34.8,45.2,46.7
1975,9.1,11.4,12.4,13.2,16.3,18.8,26.4,34.8,38.9
1976,5.3,9.9,11.9,13.0,13.7,14.7,19.8,33.5,44.4
1977,12.7,15.2,18.0,20.8,26.7,29.5,31.0,31.0,34.8
1978,10.6,12.0,13.8,14.4,14.4,21.1,41.3,48.8,51.6
1979,7.6,13.0,19.5,35.4,45.4,54.6,59.1,59.1,59.1
1980,8.2,10.1,10.8,11.0,11.9,15.6,24.7,32.6,38.9
1981,9.1,10.5,12.4,15.1,20.5,28.4,36.1,39.1,39.3
1982,7.4,11.3,12.4,15.3,18.7,23.5,50.1,56.9,56.9
1983,11.0,18.8,22.0,26.0,26.0,26.0,30.8,30.8,32.9
1984,4.4,8.1,11.1,15.5,16.7,26.5,49.4,58.1,58.8
1985,7.8,9.6,9.8,11.1,20.0,32.3,38.6,41.5,57.6
1986,9.3,11.4,13.8,16.8,24.2,24.7,33.6,47.5,86.8
1987,6.2,8.8,11.6,15.2,21.7,30.4,46.9,48.7,50.0
1988,6.5,7.2,8.1,10.7,13.9,22.0,28.0,31.6,55.2
1989,7.4,7.7,8.6,11.0,18.2,23.2,26.7,27.4,27.6
1990,5.1,8.2,11.8,15.9,17.2,17.7,26.7,30.8,41.1
1991,8.0,12.6,13.2,14.0,14.8,16.2,24.7,31.0,31.0
1992,5.0,8.4,10.7,14.3,15.3,18.8,24.7,34.8,43.0
1993,6.9,9.3,10.0,13.8,21.4,24.9,25.4,31.1,41.3
1994,10.0,12.0,13.9,19.5,19.7,21.6,28.2,29.4,33.3
1995,12.1,20.9,28.9,45.0,57.5,57.9,84.9,89.8,93.0
1996,6.3,10.6,12.9,13.3,19.8,24.2,33.2,38.6,71.2
1997,6.9,13.8,14.9,28.1,29.4,29.8,35.9,53.1,54.6
1998,12.5,13.9,16.3,17.8,18.6,18.6,32.2,40.4,44.1
1999,6.2,10.3,13.0,15.2,20.2,24.9,28.0,39.9,50.3
2000,7.6,12.9,13.1,13.6,13.6,13.6,19.9,20.4,27.8
2001,8.7,9.1,10.9,17.8,28.7,46.9,65.1,66.7,74.6
2002,12.9,15.9,19.1,29.4,33.3,35.5,37.0,46.9,49.3
2003,9.3,16.7,19.5,20.6,22.7,27.7,38.4,38.6,38.8
2004,7.6,12.5,18.6,28.2,29.6,29.6,29.6,37.0,44.5
2005,9.8,14.1,16.3,19.6,19.8,19.8,25.0,32.2,32.2
2006,6.7,10.5,12.6,14.5,15.1,20.6,24.0,29.2,38.5
2007,5.9,7.0,7.7,12.3,20.4,26.4,39.4,43.0,47.7
