Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,5.3,10.4,11.9,18.0,20.8,24.9,41.4,66.5,89.9
1974,12.2,21.1,24.4,26.2,27.7,29.2,29.5,32.0,36.8
1976,8.1,13.7,14.5,22.4,27.2,30.5,31.7,48.5,57.1
1977,6.1,10.2,10.9,12.2,12.4,15.2,22.4,29.5,37.6
1978,6.3,9.3,12.3,18.1,20.9,22.9,28.7,39.1,40.1
1979,10.8,16.3,16.7,29.3,29.8,37.2,51.8,51.8,52.8
1980,4.9,8.7,10.7,18.0,24.2,26.8,26.8,26.8,30.3
1981,,,,,28.3,42.6,45.2,47.2,49.8
1982,2.6,3.2,3.7,4.8,8.2,12.9,17.2,17.2,18.4
1983,4.3,5.5,5.5,5.5,7.1,12.3,21.4,24.8,40.3
1984,6.0,8.4,10.7,13.2,14.1,23.2,48.3,56.2,56.4
1985,5.6,10.8,11.0,11.0,14.4,14.4,19.4,31.8,32.0
1986,8.1,11.0,13.9,20.7,33.6,48.4,64.7,67.6,74.8
1987,6.3,8.2,11.5,21.9,24.7,27.1,33.2,42.3,53.5
1988,10.0,11.5,16.8,23.4,31.0,31.2,31.2,32.4,47.0
1989,6.0,10.0,15.0,22.4,23.4,41.3,49.7,59.2,80.4
1990,4.6,9.2,11.5,16.7,16.7,16.7,24.7,30.2,32.1
1991,8.7,11.3,14.0,23.6,38.9,48.5,54.5,54.9,55.0
1992,6.1,12.1,13.5,16.6,16.6,19.3,31.2,42.1,54.4
1993,9.0,15.3,16.0,18.8,24.1,28.4,,,55.0
1994,11.0,12.2,14.8,21.0,26.7,34.3,44.1,47.8,47.8
1995,8.5,9.7,11.8,15.3,23.5,25.1,48.5,56.0,65.6
1996,8.2,10.1,10.8,14.8,26.8,39.8,68.6,75.1,76.7
1997,5.9,10.0,13.1,20.8,24.3,24.3,,,42.0
1998,6.4,9.4,13.5,21.9,34.1,40.3,41.2,41.4,45.1
1999,12.2,13.9,14.4,17.9,22.8,25.5,,,48.2
