Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,3.8,4.8,6.6,11.7,14.5,15.7,23.9,28.2,33.0
1967,9.4,17.5,18.8,19.8,20.6,24.6,31.7,35.6,44.4
1968,7.9,14.7,15.7,19.3,22.4,27.2,35.3,38.4,50.8
1969,6.1,10.4,10.9,12.2,13.0,17.8,27.4,29.7,31.5
1970,11.7,20.1,23.9,39.1,49.8,50.8,50.8,50.8,67.8
1971,5.8,7.4,8.6,12.4,12.4,12.4,24.4,27.4,29.5
1972,5.6,10.2,13.0,16.5,21.3,34.3,35.3,35.8,49.5
1973,5.1,7.1,9.1,14.0,17.3,19.3,29.0,36.8,43.9
1974,8.9,16.0,20.6,34.0,47.0,47.0,47.8,53.6,54.1
1975,4.8,8.4,10.9,16.0,23.6,30.7,49.0,55.4,55.4
1976,9.7,14.5,17.3,20.6,21.8,22.4,35.6,38.6,38.6
1977,16.5,20.8,29.2,32.8,33.3,33.3,36.8,41.9,41.9
1978,7.2,9.0,10.0,13.1,18.2,19.8,22.6,28.4,31.0
1979,5.8,7.1,8.6,15.6,18.4,19.4,19.9,33.5,34.4
1980,13.5,18.6,22.6,25.1,26.7,27.2,27.2,31.3,31.8
1981,7.2,9.8,9.8,11.0,17.8,29.2,40.6,44.6,54.0
