Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,4.3,7.9,8.4,11.7,12.2,15.2,25.9,41.9,71.9
1969,5.8,7.4,8.6,9.1,10.2,11.9,21.6,36.3,54.4
1970,2.0,3.6,4.1,4.3,4.8,9.1,18.3,18.8,18.8
1971,5.6,10.4,11.4,11.9,14.5,16.3,25.1,29.7,42.9
1972,6.1,9.7,13.7,16.3,18.3,19.8,22.1,22.1,22.1
1974,3.0,5.3,7.1,7.1,9.1,13.7,21.1,21.3,21.3
1975,1.8,2.0,2.5,3.3,5.3,8.4,12.4,20.6,32.5
1976,2.8,5.3,5.3,6.3,10.2,15.0,28.4,44.7,51.3
1977,8.4,11.7,12.2,12.4,12.4,12.4,17.0,26.7,47.5
1978,2.9,4.1,5.5,8.5,9.6,11.1,18.5,23.0,23.6
1979,2.9,4.9,5.3,7.5,8.8,8.8,20.5,28.0,31.0
1980,3.2,5.5,7.3,11.1,11.7,13.5,24.8,26.4,27.5
1981,,,,8.8,15.3,15.9,16.2,16.7,23.9
1982,5.3,8.6,9.8,12.6,17.5,24.3,56.7,64.6,86.6
1983,,,,,12.0,12.0,23.2,33.8,52.7
1984,4.0,4.6,6.2,7.7,8.1,11.8,24.5,35.0,51.9
1985,7.2,11.2,14.8,18.8,20.7,20.7,22.2,24.7,32.4
1986,4.8,5.7,6.5,9.1,11.1,13.7,23.3,30.0,32.0
1987,4.8,5.4,7.4,12.9,14.8,18.5,28.3,30.5,35.9
1988,2.4,3.6,5.3,7.9,12.7,19.8,36.2,42.5,46.9
1989,7.1,10.0,12.0,18.7,21.8,32.8,54.7,71.5,89.4
1990,,,,,,,22.2,34.9,59.3
1991,8.0,10.6,11.2,12.4,14.8,18.9,29.5,35.5,41.3
1992,7.0,9.8,13.1,13.8,14.0,14.6,15.7,16.3,17.4
1993,4.4,6.6,8.8,11.7,20.9,25.6,26.0,26.6,38.8
