Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,9.7,11.2,11.7,13.0,19.0,22.9,32.5,37.6,45.5
1968,4.3,7.6,8.9,13.2,13.5,14.0,22.1,35.6,65.0
1969,3.8,6.9,8.9,14.2,25.4,34.8,48.5,59.4,89.2
1970,5.3,7.9,8.9,14.7,19.6,33.5,66.8,74.4,81.3
1971,9.7,12.4,14.0,14.7,20.8,22.6,34.5,36.1,40.6
1972,4.1,6.1,6.9,10.2,15.0,20.3,36.1,48.0,55.6
1973,6.6,11.2,14.7,18.8,26.9,30.2,45.7,66.3,70.4
1974,2.8,5.6,7.6,14.0,21.3,24.1,31.5,41.1,45.2
1975,9.7,13.0,14.2,16.5,18.5,21.1,29.7,32.0,47.2
1976,8.9,13.7,14.2,14.7,19.6,25.7,47.8,57.9,65.5
1977,13.5,15.5,16.5,17.3,19.0,20.1,41.4,50.8,56.1
1978,5.5,9.2,9.2,12.6,18.7,20.9,26.8,35.6,39.6
