Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2005,11.8,18.8,22.0,28.4,30.6,30.6,30.6,38.6,46.8
2006,3.4,3.8,4.2,4.2,5.6,7.6,9.0,9.4,10.6
2007,4.0,6.4,7.4,8.6,10.0,10.4,11.4,19.6,25.6
2008,5.4,7.6,8.4,8.8,9.0,11.6,21.0,26.6,27.0
2009,6.2,9.0,11.0,15.0,19.8,21.4,21.6,26.6,46.2
2010,9.2,10.6,10.6,13.8,17.4,25.6,28.0,32.2,33.4
2011,8.0,11.8,13.8,16.2,21.2,21.2,21.2,26.0,29.0
2012,8.0,15.4,21.6,34.2,42.6,50.8,53.4,53.4,54.4
2013,8.6,13.2,18.4,23.6,23.8,23.8,25.4,38.6,51.8
2014,7.4,14.0,17.8,32.2,49.6,69.2,71.4,71.4,72.0
2015,1.8,2.8,4.0,5.2,8.2,12.2,21.8,21.8,26.2
