Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,4.3,6.3,8.9,9.7,10.2,17.0,29.5,37.8,40.4
1969,3.6,6.3,7.9,9.9,11.7,15.0,24.6,33.8,61.7
1970,5.1,7.1,10.7,12.7,18.3,18.8,21.6,32.8,55.1
1971,4.1,5.6,7.6,12.4,19.3,19.8,39.6,62.5,75.2
1972,4.6,5.3,5.8,9.7,14.2,18.3,30.7,51.1,57.4
1973,6.9,7.4,7.6,8.6,11.9,20.1,31.5,49.8,77.0
1974,8.6,14.2,14.2,14.5,15.0,16.8,33.0,52.1,72.4
1975,7.6,8.9,10.7,11.9,11.9,11.9,20.3,23.9,29.7
1977,4.1,5.8,7.1,7.6,8.9,13.7,33.0,47.8,48.0
1978,6.1,6.6,8.7,14.2,23.1,26.2,33.8,51.3,52.8
1979,5.7,8.6,11.7,19.7,21.7,21.7,30.5,39.8,49.0
1981,,,,,15.0,18.7,40.3,59.1,76.2
1982,2.6,3.8,5.3,7.2,8.1,11.5,22.7,27.8,36.2
1983,3.0,4.8,5.6,6.9,9.6,13.6,33.3,59.0,101.4
1984,5.1,8.8,9.4,10.4,11.9,14.9,17.8,25.4,30.0
1985,2.6,5.0,7.3,13.3,24.4,38.6,65.3,77.1,86.9
1986,7.5,8.8,9.7,10.2,12.5,14.2,21.7,30.5,53.6
1987,3.2,6.2,7.9,10.9,11.1,14.1,29.0,39.1,46.2
1988,3.4,5.5,6.3,7.2,8.5,14.4,27.1,46.1,50.8
1989,4.4,5.0,5.0,6.5,8.2,11.6,26.7,37.8,48.8
1990,4.1,4.4,4.4,8.2,14.1,19.0,41.3,61.8,64.2
1992,3.4,5.5,7.1,13.4,16.8,21.2,23.8,33.0,54.0
1993,11.5,19.5,21.8,23.0,24.3,24.4,31.1,38.9,42.8
1994,5.8,10.3,12.2,17.5,22.1,23.2,27.3,35.8,41.6
1995,2.6,5.2,7.0,9.1,12.4,16.0,21.2,39.6,50.2
