Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,1.5,2.8,3.6,5.3,9.4,14.5,26.7,29.0,38.4
1973,3.3,3.6,3.8,5.6,7.9,11.4,25.9,34.8,48.0
1974,2.0,2.8,4.1,6.6,10.9,15.2,25.4,37.1,60.7
1975,2.0,3.8,5.3,8.6,14.2,18.3,40.9,48.0,53.8
1976,4.8,8.6,8.9,8.9,11.7,17.5,24.1,32.5,46.5
1977,2.8,4.8,5.6,7.1,9.4,16.5,32.5,41.9,50.8
1978,3.0,3.3,4.3,5.3,8.3,12.5,33.8,51.2,66.7
1979,2.6,2.9,4.0,6.0,9.1,14.7,27.7,51.8,62.3
1980,2.9,3.5,4.3,6.7,11.0,22.0,42.8,44.0,49.7
1981,3.4,4.5,5.6,6.5,10.9,17.1,32.0,44.9,59.8
1982,2.6,5.0,5.6,8.2,11.7,20.3,30.5,35.7,43.8
1983,2.6,3.6,4.9,8.9,14.5,20.2,39.8,42.5,62.0
1984,2.3,3.5,4.3,5.6,10.0,16.7,29.7,46.6,64.7
1985,2.4,3.6,4.6,5.6,6.7,10.4,26.1,42.1,53.3
1986,4.1,4.9,4.9,5.2,8.1,13.7,25.2,41.7,67.3
1987,2.4,3.5,3.7,5.6,7.9,12.1,30.7,40.5,56.1
1988,2.2,2.8,3.6,5.3,8.5,14.0,24.0,42.1,47.1
1989,2.5,3.0,4.0,6.4,9.9,15.3,30.6,47.6,63.2
1990,2.2,3.0,3.4,4.9,7.6,15.1,35.1,47.9,82.8
1991,4.0,4.4,4.6,6.4,10.6,13.8,27.8,52.7,83.2
1992,2.8,3.9,4.4,4.6,7.9,14.4,25.2,33.4,39.0
1993,2.0,2.6,3.0,4.2,6.6,10.1,20.2,29.1,39.8
1994,3.2,3.8,4.5,6.6,9.2,13.0,15.6,24.0,28.4
1995,3.5,3.7,4.1,5.3,8.7,12.4,20.6,27.8,37.5
1996,3.5,4.4,6.0,7.6,9.5,11.5,28.6,39.6,48.9
1997,4.9,5.7,5.9,7.0,8.7,13.0,24.5,31.7,43.7
1998,3.7,6.2,8.9,10.8,11.8,16.3,27.3,43.4,50.3
1999,1.8,2.5,3.4,5.2,8.8,16.1,28.5,38.0,44.4
2000,3.8,5.6,7.0,8.3,10.3,14.6,26.5,34.6,48.8
2001,2.9,4.0,4.8,6.8,10.5,16.9,35.0,45.5,71.8
2002,1.5,2.1,2.9,5.7,10.6,17.6,30.6,40.2,59.7
2003,4.8,7.7,8.9,10.1,11.8,15.1,23.1,37.2,54.8
2004,1.4,2.1,2.8,4.8,7.2,11.7,25.1,39.2,60.3
