Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1979,5.4,7.1,10.4,17.1,20.9,33.5,36.4,37.4,49.5
1980,3.8,6.8,7.3,14.1,15.1,15.2,23.9,25.0,40.4
1981,7.7,10.5,12.3,16.0,18.7,21.1,43.8,62.7,67.6
1982,5.9,8.2,9.8,12.0,13.7,18.9,41.5,61.4,62.2
1983,4.3,6.3,8.0,12.4,17.3,22.9,32.6,40.3,43.8
1984,4.6,6.7,7.8,9.6,13.3,17.2,34.9,47.3,51.0
1985,7.5,10.5,13.5,16.7,23.4,27.9,41.8,42.0,49.9
1986,5.3,7.9,9.3,16.2,25.3,35.0,43.1,56.6,89.8
1987,4.1,7.2,7.2,12.5,13.0,14.9,37.0,46.2,55.4
1988,5.5,10.1,10.1,13.8,16.0,20.8,37.3,37.9,53.6
1989,5.8,10.0,13.3,22.3,32.1,35.3,48.4,55.1,74.0
