Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1953,3.8,6.1,6.3,11.9,16.0,21.3,28.2,38.6,48.0
1954,4.8,5.8,6.3,7.1,11.9,16.5,27.4,39.1,53.6
1955,1.8,2.3,2.8,4.6,8.4,15.2,38.4,55.1,79.5
1956,2.8,4.6,5.3,6.1,10.4,14.7,30.5,50.0,59.7
1957,3.3,3.8,4.8,5.6,6.9,9.1,18.0,25.7,30.2
1958,5.1,9.1,11.9,16.0,18.8,21.6,23.9,46.5,57.7
1959,5.8,8.4,10.2,10.9,11.2,15.7,33.5,47.5,55.9
1960,6.3,7.9,10.7,12.2,12.7,12.7,19.8,36.3,48.0
1961,2.5,4.8,7.1,12.7,13.2,15.2,23.9,34.8,52.6
1962,3.8,4.8,5.3,8.1,15.0,28.7,32.3,42.2,50.5
1963,3.3,4.3,6.3,12.2,12.7,13.2,23.9,36.6,55.4
1964,3.3,5.1,6.1,8.6,12.2,15.7,25.1,35.1,53.6
1965,1.8,3.0,3.3,4.8,8.9,14.5,25.9,30.7,38.4
1966,1.5,2.3,2.8,4.8,8.4,10.4,23.4,45.0,47.2
1967,3.0,4.3,5.1,5.3,7.1,11.9,25.1,37.8,54.9
1968,3.3,5.8,8.4,8.9,13.5,14.0,30.5,52.6,82.8
1969,1.8,2.5,3.6,4.6,7.1,8.4,21.1,27.4,42.4
1970,2.0,4.1,5.3,7.6,9.9,11.7,20.1,22.9,33.3
1971,2.8,5.1,7.6,8.9,8.9,10.4,23.1,40.4,51.8
1972,2.3,2.8,3.3,5.1,8.9,14.2,35.6,59.4,93.0
1973,4.1,5.6,6.1,6.3,7.6,11.7,28.2,41.7,54.4
1974,4.3,5.6,6.3,7.1,8.9,11.9,23.1,41.9,53.8
1975,4.1,4.6,5.8,8.1,13.0,13.2,24.4,42.2,71.6
1976,2.0,3.0,3.8,4.3,8.4,14.2,25.9,47.8,50.3
1977,4.3,8.4,10.2,10.4,10.7,13.2,27.2,37.6,40.1
1978,2.8,4.4,5.4,5.7,7.7,12.2,25.5,32.1,32.1
1979,2.1,3.1,4.2,5.8,9.6,14.7,41.0,67.4,90.2
1980,2.7,3.8,4.1,5.8,10.1,15.5,28.5,45.2,56.0
1981,4.4,4.8,6.0,9.0,14.1,18.3,23.4,36.4,65.1
1982,2.8,3.7,5.4,6.3,7.5,12.8,21.7,36.8,64.2
1983,1.9,2.5,3.5,4.8,7.6,12.0,25.7,36.7,50.3
1984,3.1,3.7,4.0,5.1,7.4,14.0,24.9,30.2,44.1
1985,2.9,5.1,5.4,7.9,11.3,17.8,23.0,28.8,38.3
1986,3.1,4.2,5.5,8.8,12.8,15.8,31.7,48.2,59.6
1987,2.8,4.0,5.1,5.9,9.1,12.3,23.8,30.0,47.8
1988,2.8,4.0,4.8,5.8,9.4,17.7,35.5,49.6,53.0
1989,3.4,4.7,5.8,7.8,10.7,12.6,24.7,36.6,65.0
1990,2.5,4.2,4.7,6.1,9.1,12.6,24.4,38.4,48.6
1991,2.2,3.0,4.0,5.7,9.7,16.0,26.9,43.1,55.8
1992,3.7,6.2,8.1,11.8,14.4,17.5,40.7,47.4,48.6
1993,3.9,5.2,5.7,7.6,11.3,14.8,22.6,31.2,33.3
1994,3.0,4.4,5.8,9.1,12.4,15.4,23.3,30.9,52.0
1995,3.3,4.4,5.3,6.6,8.4,13.2,23.1,33.6,43.1
1996,5.6,8.8,9.9,12.5,15.5,18.4,32.4,49.1,53.5
1997,5.4,10.1,10.8,12.1,13.4,18.2,31.9,43.8,54.1
1998,5.5,7.0,7.8,11.3,16.0,17.3,22.6,35.2,45.6
1999,5.5,8.5,12.6,17.9,23.9,28.6,41.2,44.8,49.5
2000,3.7,6.5,6.7,7.9,10.2,14.8,27.0,36.8,38.2
2001,3.3,5.0,6.4,8.1,11.1,14.4,27.7,42.0,42.8
2002,1.9,3.0,4.4,4.7,5.3,7.3,,,30.6
2003,,,,,15.2,29.4,59.7,62.4,89.3
2004,6.4,10.6,13.8,24.1,38.6,59.5,82.6,82.9,91.6
2005,5.5,8.3,11.0,12.7,13.4,14.1,27.6,47.2,62.6
2006,5.9,8.5,10.4,13.6,13.6,18.5,30.3,39.5,49.6
2007,2.0,3.4,5.1,8.8,12.0,15.0,24.6,39.2,51.1
2008,2.0,2.2,2.4,3.7,5.8,9.9,17.0,29.7,40.0
2009,2.9,3.4,4.4,7.4,7.6,8.0,19.6,27.7,41.3
2010,3.2,3.9,5.6,8.9,14.3,21.8,35.0,55.6,55.9
2011,2.2,3.6,5.3,7.4,7.4,11.9,17.9,24.5,35.3
2012,1.9,2.7,3.1,4.4,8.0,12.4,17.6,27.6,36.1
2013,6.1,11.3,11.7,13.0,14.8,17.0,25.0,39.5,51.9
2014,3.3,3.7,4.8,5.9,8.7,16.1,35.4,48.4,56.9
2015,4.2,5.1,5.3,5.3,7.4,11.2,24.5,37.8,51.7
2016,4.0,5.9,6.9,8.1,13.9,18.1,22.6,30.6,34.4
2017,1.9,2.5,,,14.7,21.2,28.7,33.4,43.0
