Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,7.4,10.2,10.2,10.4,15.2,20.3,24.4,29.0,29.5
1972,2.0,2.0,2.8,4.6,7.1,11.9,14.5,17.3,31.0
1973,2.5,4.3,4.3,6.3,8.6,9.1,11.7,15.7,20.6
1974,2.5,4.3,5.3,6.3,6.6,8.4,19.8,30.0,36.8
1975,1.8,2.5,2.8,4.1,6.3,9.9,22.6,28.7,29.5
1976,1.5,3.0,3.6,4.8,7.9,12.7,24.4,25.9,27.2
1977,6.1,11.9,13.2,14.2,15.0,17.0,19.8,21.1,23.9
1978,3.0,4.9,7.0,13.1,19.9,25.0,29.1,30.7,31.8
1979,2.8,3.7,4.2,4.9,5.3,6.2,12.1,14.7,26.1
1980,1.2,2.2,2.7,3.7,4.5,5.7,11.1,15.1,17.6
1981,3.2,3.9,4.7,8.5,12.2,14.3,23.7,27.2,32.0
1982,3.9,4.9,5.2,5.6,5.6,6.4,12.0,12.3,20.2
1983,1.5,2.0,2.6,4.3,5.6,10.5,19.7,29.1,31.7
1984,3.9,4.9,5.9,7.8,9.0,10.0,12.1,20.0,26.1
1985,1.8,3.0,4.1,7.8,12.0,15.6,22.8,29.1,36.5
1986,3.0,3.2,3.6,4.8,7.5,10.3,27.4,40.8,56.4
1987,1.9,2.1,2.5,5.0,7.0,9.5,16.7,21.4,30.7
1988,1.9,3.3,4.9,8.6,12.9,16.9,33.6,45.8,58.3
1989,3.6,5.0,5.9,7.4,8.2,10.2,13.4,22.6,38.7
1990,2.0,2.5,3.3,4.9,8.7,12.0,22.7,25.7,26.6
1991,2.3,3.6,4.8,6.2,6.9,11.7,28.7,44.3,69.3
1992,3.1,4.3,5.2,6.2,7.6,8.7,17.9,20.7,25.2
1993,4.2,6.2,6.4,8.0,9.8,10.2,,,47.2
1994,3.7,5.2,7.4,10.4,12.6,13.6,19.3,24.1,24.1
1995,2.3,3.2,4.4,7.0,12.4,17.4,22.2,22.6,24.8
1996,2.3,4.0,5.7,8.2,12.4,16.0,19.2,20.6,28.9
1997,4.6,6.1,7.5,10.1,14.3,14.5,20.8,25.0,25.0
1998,3.8,5.0,5.4,6.3,7.3,8.6,10.6,11.0,17.2
1999,2.5,4.3,5.6,7.1,9.0,13.0,15.2,18.4,21.4
2000,2.2,2.6,3.3,5.0,7.7,8.1,12.4,19.0,20.0
2001,4.3,4.8,4.8,6.3,10.3,15.0,19.7,23.3,25.3
2002,1.2,1.6,2.5,3.7,4.9,9.0,14.8,19.0,27.3
