Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,9.7,10.9,15.0,18.5,28.7,32.8,33.0,47.0,52.6
1967,4.6,7.1,7.1,7.1,8.9,11.9,23.1,25.7,35.1
1968,5.3,8.1,9.4,10.2,10.4,18.3,38.1,47.2,55.1
1969,7.1,12.2,14.2,18.0,18.5,21.3,31.2,35.6,35.6
1970,5.6,7.9,10.4,14.0,17.8,21.3,29.7,45.2,52.6
1971,7.1,7.4,8.1,9.4,12.4,21.3,39.6,49.0,49.5
1972,3.0,5.8,6.6,8.1,11.7,15.5,23.9,31.2,36.6
1973,3.0,4.6,4.8,5.1,7.6,9.4,22.9,30.7,39.4
1974,5.1,8.4,12.4,14.5,14.5,18.0,36.8,52.3,67.8
1975,5.3,5.3,5.8,7.4,10.2,12.2,21.6,25.9,30.7
1976,6.3,12.4,15.2,17.8,18.3,22.1,42.7,53.8,57.7
1977,5.8,9.1,10.7,12.2,13.0,16.3,22.4,30.0,38.6
1978,18.5,28.0,36.3,44.7,49.0,53.8,57.7,58.8,58.8
1979,3.0,4.0,5.0,6.5,8.3,10.6,16.4,27.8,39.5
1980,4.2,8.0,10.3,10.9,15.0,22.7,38.2,41.0,45.0
1981,9.1,11.0,13.6,17.5,22.0,24.2,28.5,39.7,50.6
1982,12.0,14.0,15.0,18.4,22.7,25.3,31.1,39.2,40.3
1983,12.6,17.0,18.1,20.2,22.4,22.7,35.2,47.8,59.4
1984,12.5,14.4,14.6,14.6,14.6,14.6,19.2,31.7,39.5
1985,10.3,10.4,12.3,20.2,25.3,25.4,38.6,48.4,49.9
1986,8.4,11.0,12.0,12.2,12.6,12.8,22.3,23.9,32.8
1987,9.7,14.1,15.8,18.4,18.4,18.4,18.4,26.0,35.0
1988,6.1,7.7,9.0,15.7,20.9,21.5,26.8,37.2,38.5
1989,4.1,7.6,8.2,9.1,9.3,12.2,28.6,43.7,56.3
1990,8.2,11.2,14.3,21.8,22.4,24.9,24.9,25.8,39.0
1991,7.2,8.0,8.4,10.3,13.8,20.0,27.1,27.3,31.6
1992,6.8,7.3,8.6,10.5,12.6,15.0,18.2,18.6,18.6
