Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,2.3,4.6,5.3,5.6,9.4,13.7,32.3,38.4,43.2
1965,2.3,2.5,3.3,6.1,8.9,16.0,25.1,30.7,38.4
1966,2.5,5.1,5.3,5.6,6.9,10.4,24.6,30.0,43.2
1967,2.3,3.0,4.1,5.8,8.1,14.0,31.7,52.8,72.9
1968,2.0,2.5,3.0,4.6,7.4,11.9,26.9,38.9,55.4
1969,1.8,2.5,3.6,5.1,5.6,9.9,18.5,31.2,34.5
1970,1.5,2.0,2.3,3.8,6.3,11.7,25.9,30.5,35.3
1971,1.3,2.5,3.3,4.3,7.1,11.2,24.1,41.1,52.8
1972,2.3,3.6,4.3,6.1,10.2,15.2,33.0,61.7,98.6
1973,1.5,2.5,2.8,4.6,7.9,14.0,29.2,45.0,51.8
1974,,,,,15.2,27.9,52.6,70.6,73.2
1975,,,,,8.6,15.7,29.2,36.3,42.7
