Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,10.2,10.4,12.2,16.8,22.1,25.7,32.8,33.0,43.9
1966,12.7,15.2,17.3,18.3,29.0,30.7,39.6,63.5,65.0
1967,7.9,10.4,14.7,19.0,28.4,37.8,39.9,39.9,40.6
1968,10.7,12.7,14.5,19.0,21.6,24.4,37.6,41.9,49.0
1969,10.4,11.9,13.5,16.5,27.9,39.4,47.0,47.0,47.0
1970,10.9,16.0,16.3,16.5,16.8,22.4,24.4,27.9,31.2
1971,5.8,7.6,11.4,13.5,19.8,23.9,33.0,41.1,46.0
1972,3.3,4.8,6.1,8.4,9.9,13.2,33.0,40.9,51.3
1973,10.2,15.5,22.4,24.9,24.9,31.2,41.7,47.0,52.6
1974,6.6,11.4,12.7,12.7,21.3,27.4,30.0,30.0,40.1
1975,9.1,14.0,16.3,27.2,44.2,57.9,77.2,77.2,77.5
1977,6.9,7.9,9.1,9.1,10.2,11.7,21.3,31.7,36.1
1978,10.9,18.9,19.4,20.8,21.7,24.9,50.5,50.8,50.8
1979,5.4,7.4,7.9,12.3,23.6,30.2,32.0,32.3,38.4
1980,8.3,11.6,13.4,16.8,23.1,29.2,35.6,37.2,42.6
1981,7.8,10.0,15.0,16.0,18.2,24.2,35.0,44.8,50.4
