Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,,,,,12.2,19.3,45.0,69.1,101.6
1973,,,,,19.8,21.3,25.9,40.9,52.6
1974,,,,,7.4,13.2,27.4,42.9,71.1
1975,,,,,7.6,15.0,27.2,49.3,82.0
1976,,,,,10.9,17.3,32.8,42.7,51.8
1977,,,,,11.7,21.6,32.8,49.0,51.1
1978,,,,,14.3,16.1,31.4,43.4,44.8
1979,,,,,15.7,18.3,44.8,61.0,69.0
1980,,,,,8.8,14.7,33.0,55.9,65.7
1981,,,,,14.4,17.4,26.8,41.8,48.3
1982,,,,,11.7,20.5,36.1,49.2,59.8
1983,,,,,9.2,13.9,26.3,38.6,69.5
1984,,,,,10.7,12.0,26.6,33.8,65.1
1985,,,,,9.3,16.2,27.6,34.1,53.2
1986,,,,,9.3,14.6,34.6,58.0,96.0
