Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1995,9.6,19.1,22.9,28.2,34.5,66.7,81.0,100.5,110.0
1996,7.7,10.6,15.5,19.0,24.5,28.1,42.9,51.6,63.3
1997,7.2,11.9,14.3,16.9,16.9,16.9,26.3,36.7,40.6
1998,6.1,8.8,10.9,12.4,17.6,29.8,54.0,59.8,63.4
1999,9.5,12.4,13.7,18.6,32.9,34.2,38.8,44.4,47.1
2000,4.6,7.2,7.8,8.7,11.7,12.9,,,38.0
2001,6.5,8.9,9.6,11.1,18.6,22.1,36.2,52.7,59.7
2002,12.6,13.7,14.3,19.9,23.0,34.0,38.5,43.8,52.5
2003,16.1,27.2,32.0,36.7,37.8,38.4,,,92.4
2004,9.5,17.9,24.0,30.1,33.1,33.9,47.1,74.7,81.6
2005,9.5,15.8,17.6,28.6,37.3,40.8,41.9,41.9,46.3
2006,5.3,7.7,11.3,18.9,26.6,42.9,57.5,58.3,58.3
2007,7.1,8.9,9.8,10.0,13.8,17.0,22.4,31.1,39.5
