Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,2.3,3.8,4.3,6.1,8.6,11.4,21.8,34.0,52.3
1964,11.7,13.5,14.2,17.3,19.8,20.6,28.7,42.4,49.0
1965,1.5,2.8,3.8,6.6,9.4,11.7,24.9,39.4,58.4
1966,2.8,3.8,5.6,6.9,8.6,12.4,26.2,42.2,53.3
1967,2.3,4.1,5.3,7.4,10.9,16.3,45.7,63.5,69.6
1968,3.6,4.8,6.9,10.9,17.8,19.8,32.5,49.8,91.7
1969,5.1,6.9,8.1,8.1,9.7,11.2,22.9,34.0,52.1
1970,2.3,2.5,2.8,4.1,6.3,10.2,22.6,27.7,48.3
1971,3.6,4.6,5.1,6.3,7.4,13.2,29.7,53.8,72.6
1972,1.5,2.8,3.8,6.3,10.7,18.8,41.4,64.8,95.0
1973,1.5,2.5,3.3,4.8,7.9,12.4,32.0,42.9,58.9
1974,2.0,3.8,5.3,7.9,8.9,13.5,22.9,35.8,55.4
1975,,,,,6.9,11.2,28.4,45.7,61.2
1976,,,,,8.6,15.0,28.4,38.6,49.0
1977,,,,,8.4,14.0,23.1,28.4,42.4
1979,,,,,10.3,12.2,20.9,28.5,36.5
1980,,,,,10.9,20.1,41.5,51.2,60.0
1981,,,,,17.2,21.5,25.3,36.2,49.7
1982,,,,,9.3,14.8,24.3,39.8,48.6
1983,,,,,13.1,23.0,30.6,41.8,51.8
1984,,,,,11.6,17.2,27.4,40.8,70.4
1985,,,,,9.3,13.9,21.7,35.6,53.3
1986,,,,,9.6,15.8,30.4,44.8,62.4
1987,,,,,8.5,14.2,26.2,35.8,51.8
1988,,,,,12.3,15.6,29.8,39.0,50.6
1989,,,,,15.8,19.7,32.7,43.4,62.1
1990,,,,,15.7,18.7,26.0,34.1,58.2
1991,,,,,6.9,10.8,26.0,32.4,43.3
1992,,,,,8.9,13.5,21.8,33.9,44.8
1993,,,,,8.2,12.2,23.0,30.1,46.8
1994,,,,,9.3,13.1,22.8,33.1,53.1
1995,,,,,9.8,15.6,,,47.4
1996,,,,,10.8,16.9,33.3,53.8,65.6
1997,,,,,18.8,33.7,49.6,62.8,72.9
1998,,,,,10.1,16.1,28.0,34.4,47.5
1999,,,,,12.4,14.9,,,55.4
