Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,6.1,9.7,9.7,10.7,13.0,15.2,28.2,40.6,46.7
1967,7.6,10.4,14.2,21.8,26.2,30.5,38.4,40.9,51.3
1968,14.2,21.6,27.2,28.2,35.3,35.3,35.3,40.4,43.7
1969,6.9,10.9,14.2,14.2,20.3,26.4,28.7,44.4,50.8
1970,7.1,9.4,11.4,18.8,22.6,24.1,31.7,45.0,49.5
1971,6.6,8.9,11.2,17.0,24.9,26.4,27.2,27.2,27.7
1972,7.4,10.9,12.4,21.8,31.5,38.6,45.7,63.2,87.6
1973,13.0,16.5,20.6,28.2,44.2,49.5,50.5,62.2,71.4
1974,4.8,6.9,8.6,13.5,18.0,20.3,25.1,31.5,39.9
1975,5.1,8.1,10.4,17.3,25.4,29.5,41.7,46.0,46.2
1976,7.4,11.4,14.0,14.7,20.8,25.9,26.9,42.9,53.1
1977,8.9,16.3,20.3,21.1,29.2,34.3,35.6,40.6,44.4
1978,8.4,10.1,15.4,17.8,18.8,20.0,29.8,51.4,63.0
1979,9.8,11.8,13.5,17.7,21.7,31.6,51.8,60.8,60.8
1980,8.8,17.0,17.0,17.0,17.0,21.0,23.4,35.1,56.2
1981,4.8,6.3,8.2,10.6,13.1,21.7,41.4,43.0,54.5
1982,7.9,9.8,10.5,11.3,15.4,25.7,35.7,44.6,44.6
1983,9.0,12.4,15.4,19.9,22.9,25.0,29.6,32.0,46.6
1984,9.2,12.7,15.9,23.3,33.5,54.5,74.6,75.7,75.9
1985,7.0,12.8,16.2,19.3,25.5,27.8,41.4,55.6,66.2
1986,5.9,8.9,10.1,17.0,29.4,44.5,60.5,67.6,97.1
1987,12.6,21.7,27.9,33.1,33.4,33.4,33.4,41.0,48.4
1988,7.1,13.1,18.3,28.5,31.0,35.4,54.8,57.9,78.0
1989,4.7,8.6,11.4,14.5,15.1,15.8,40.3,58.9,70.0
1990,3.8,7.1,9.4,14.8,14.8,15.4,28.8,42.4,43.2
1991,7.5,11.7,14.5,26.1,28.9,29.1,32.9,34.2,34.2
1992,4.8,6.4,7.5,9.2,14.6,21.8,31.0,31.8,35.2
