Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1946,2.3,2.8,3.8,7.1,10.9,17.8,29.2,32.0,34.8
1947,6.6,10.2,11.4,15.0,15.7,22.1,30.5,47.8,66.0
1948,14.2,25.4,32.8,41.1,47.8,48.5,48.8,61.0,95.8
1949,5.8,5.8,5.8,7.4,10.9,19.3,27.4,32.8,35.8
1950,5.6,6.6,8.1,10.9,18.3,24.6,32.3,38.6,68.1
1951,6.3,10.2,12.7,16.8,20.1,25.4,41.1,42.7,44.7
1953,6.9,11.9,13.0,19.0,22.1,33.8,50.3,57.4,57.4
1954,4.8,6.1,7.9,12.7,16.8,27.9,52.1,61.0,62.2
1955,7.6,11.9,17.8,24.1,24.6,24.6,25.9,25.9,32.8
1956,4.1,5.3,5.3,6.9,10.4,18.8,39.1,46.2,56.9
1958,3.0,4.6,5.6,6.3,11.2,14.5,21.3,27.2,36.1
1959,10.7,10.7,10.7,10.7,14.7,27.2,53.8,61.0,62.2
1960,6.6,10.7,11.4,11.7,17.3,20.1,32.5,37.6,37.6
1961,7.4,9.7,13.7,15.7,16.3,24.6,36.8,38.4,39.4
1962,3.8,5.6,7.1,10.2,12.2,21.8,54.6,96.0,134.9
1963,7.9,12.2,17.8,29.0,53.3,57.1,57.1,77.7,85.3
1964,8.6,11.2,11.4,12.7,14.5,17.8,20.1,24.6,25.9
1965,4.1,7.1,9.9,13.5,16.3,20.8,27.2,29.7,30.0
1968,6.9,10.2,13.7,19.8,32.3,49.8,66.0,87.4,109.0
1969,6.6,13.2,17.5,25.1,26.2,27.2,33.0,36.8,39.9
1970,3.6,4.6,5.8,9.4,14.2,17.8,31.5,44.7,48.5
1971,4.8,6.1,6.3,10.2,13.2,17.5,24.9,42.4,48.0
1972,5.1,6.9,8.6,13.7,18.8,35.3,48.8,64.3,66.8
1973,8.9,13.2,13.2,14.7,27.4,40.1,51.6,58.9,62.7
1974,12.7,18.0,19.3,20.8,20.8,23.6,29.5,37.6,43.9
1975,6.9,10.4,12.7,14.7,16.0,19.3,37.6,49.0,53.1
1976,8.9,10.7,11.4,17.0,26.9,43.4,73.7,77.5,82.8
1977,3.8,5.8,7.4,13.2,20.1,24.9,31.0,40.6,58.4
1978,2.9,4.2,5.8,10.6,15.0,17.1,29.7,44.0,55.2
1979,4.9,7.5,11.0,11.2,16.0,27.9,61.2,73.2,74.0
1980,5.3,7.5,9.5,10.8,14.9,21.8,34.8,47.0,48.6
1981,6.5,7.9,8.1,11.9,19.9,31.3,49.9,50.6,67.3
1982,5.1,6.9,10.4,11.7,14.6,20.9,37.3,39.2,45.1
1983,4.7,8.1,10.8,15.7,21.3,23.5,33.0,44.2,77.0
1984,5.1,6.6,9.1,11.9,16.5,19.4,21.5,27.1,34.1
1985,17.2,20.2,20.2,20.2,20.2,20.2,30.2,41.8,50.9
1986,4.6,6.7,8.4,12.0,16.7,25.3,38.9,41.8,44.5
1987,3.5,5.8,8.4,8.4,13.0,23.2,40.5,47.9,55.6
1988,4.5,4.5,6.5,7.3,11.4,15.8,32.8,47.0,49.9
1989,4.2,8.4,10.0,16.2,29.4,31.2,31.4,31.4,36.8
1990,8.8,13.1,16.7,26.4,38.1,48.0,64.4,66.6,69.8
1991,5.4,7.2,8.6,14.0,14.3,17.0,34.8,45.9,56.6
1992,4.5,6.8,7.9,13.3,18.8,28.6,29.7,29.7,39.3
1993,5.9,8.1,9.2,13.6,20.3,30.7,54.1,59.9,73.0
1994,2.2,3.5,4.9,6.7,12.1,19.0,27.5,32.1,49.3
1995,9.3,12.8,19.1,29.5,38.0,55.8,67.8,67.8,67.8
1996,8.8,12.1,15.4,16.3,19.5,21.4,27.4,49.0,63.2
1997,5.6,8.0,9.2,13.8,14.0,17.8,26.3,28.6,33.1
1998,3.6,5.4,7.7,12.7,19.2,26.7,38.6,45.7,71.1
1999,9.1,15.1,17.3,19.0,26.4,29.8,48.2,84.8,112.7
2000,2.6,5.1,6.8,9.7,15.6,18.6,21.5,33.5,48.3
2001,5.2,5.8,7.8,11.9,15.8,21.2,37.5,49.1,63.5
2002,5.1,6.7,8.8,13.3,20.6,24.7,46.1,63.3,71.7
2003,5.5,6.2,7.3,8.9,17.5,30.6,64.9,66.7,66.8
2004,3.4,5.8,7.6,11.2,19.4,20.6,53.4,75.2,98.7
2005,9.1,12.1,13.9,17.9,33.5,46.2,62.8,100.0,120.7
2006,12.1,14.3,14.8,19.7,20.7,25.5,42.4,58.2,75.3
2007,9.1,10.6,12.7,15.9,17.3,28.3,43.1,62.7,72.1
2008,9.6,13.9,19.3,21.3,22.1,27.8,42.8,58.1,61.5
2009,13.4,14.0,14.0,14.4,21.6,26.4,72.1,87.9,90.3
2010,8.4,13.4,17.2,19.4,32.6,33.8,44.4,48.9,69.1
2011,7.2,7.9,10.7,16.2,25.6,35.9,49.9,52.5,60.1
2012,7.1,12.9,15.1,16.9,17.6,24.0,52.8,63.0,65.2
2013,6.5,7.4,7.7,12.9,16.2,26.1,39.8,50.6,55.4
2014,5.4,9.8,11.1,12.9,15.3,24.7,44.3,74.4,122.2
2015,7.5,9.0,9.8,13.4,21.6,36.1,66.2,93.5,103.6
2016,5.1,8.7,9.1,10.6,15.2,21.3,33.4,37.3,47.0
