Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,4.8,6.9,9.9,15.5,20.1,22.9,29.5,34.0,40.9
1967,11.7,15.0,16.0,28.7,32.3,34.5,37.6,54.1,54.1
1968,6.6,7.4,7.9,9.9,12.2,16.5,32.5,39.4,51.8
1969,14.5,18.5,19.3,22.9,29.2,35.1,40.4,40.6,43.2
1970,15.0,16.5,21.8,26.7,36.8,56.1,73.7,128.3,128.3
1971,7.6,10.9,14.5,18.0,22.4,26.9,53.8,59.4,60.7
1972,13.0,20.6,23.6,28.7,36.3,53.8,77.2,77.2,92.5
1973,14.5,21.3,26.4,38.4,50.5,68.1,80.3,83.1,86.6
1974,7.4,10.2,11.4,17.0,32.0,39.4,51.6,58.7,70.9
1975,8.9,12.4,14.0,18.5,27.2,30.7,42.7,42.7,42.7
1976,6.9,9.7,11.9,14.2,17.5,18.8,28.2,30.2,30.5
1977,10.9,17.3,20.8,21.6,24.6,24.6,32.3,42.4,47.8
1978,12.4,14.0,18.0,18.8,22.5,26.6,27.1,32.1,32.1
1979,5.2,9.8,10.9,17.7,19.6,25.1,26.6,27.0,27.0
1980,14.4,18.6,19.3,23.2,37.8,55.4,57.9,58.2,58.3
1981,13.6,20.0,28.4,35.1,35.3,35.3,46.7,70.8,108.6
1982,6.6,8.0,12.0,20.8,21.4,25.1,47.2,57.0,57.0
1983,4.4,6.3,9.3,15.4,23.2,27.9,30.2,31.2,33.0
1984,7.1,9.6,12.7,12.7,14.6,17.5,29.5,37.6,46.0
1985,12.3,13.9,13.9,13.9,14.4,14.6,29.6,34.2,36.5
1986,11.6,11.6,11.6,14.0,14.6,19.0,30.3,31.3,31.6
1987,8.4,13.2,19.5,26.3,29.4,48.6,50.2,50.3,50.4
1988,13.5,14.6,19.2,22.0,23.0,25.7,32.8,45.2,65.4
1989,12.8,13.7,18.7,27.6,43.3,46.2,65.7,73.4,77.6
1990,9.9,10.4,11.2,13.0,13.6,18.7,30.9,40.5,41.6
1991,9.4,12.8,14.3,14.3,14.3,16.6,30.4,40.3,49.3
1992,9.1,18.1,21.9,31.9,36.5,39.0,54.4,54.6,59.7
1993,20.0,25.0,35.9,57.1,66.3,114.4,149.3,153.1,153.5
1994,6.3,8.7,10.8,17.4,21.6,23.3,34.2,37.0,41.9
1995,14.2,22.8,31.7,34.5,35.1,36.8,63.6,77.5,79.3
1996,17.4,27.3,32.7,34.8,55.7,66.1,66.5,68.5,90.8
1997,7.4,10.3,10.7,13.0,13.9,17.7,39.5,60.1,67.4
1999,10.7,15.9,20.6,28.6,33.5,45.4,89.0,137.2,137.8
2000,8.6,10.6,12.4,16.7,18.3,24.2,50.0,73.1,87.4
2001,4.6,7.6,9.4,12.1,17.0,19.4,44.8,57.9,58.4
2002,10.6,17.2,19.0,24.8,33.0,34.7,45.8,54.2,61.0
2003,11.1,18.0,21.8,39.8,48.8,59.2,75.0,89.3,101.2
2004,9.4,15.7,18.6,25.7,28.8,32.2,41.2,49.2,54.2
2005,10.8,14.9,16.0,16.2,18.8,24.1,31.0,40.6,40.6
2007,10.2,14.8,20.4,28.9,48.2,83.4,106.2,106.2,110.2
2008,11.8,16.2,17.6,22.4,26.0,26.0,28.2,31.6,38.4
2009,8.2,13.4,18.0,20.8,21.0,21.8,24.6,31.2,38.6
2010,9.6,13.6,18.6,25.0,28.0,35.8,54.8,82.2,87.0
2011,7.0,11.8,14.0,19.6,28.0,34.4,35.2,35.2,43.4
