Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,,,,,16.5,21.6,32.3,48.8,55.9
1970,,,,,16.8,21.3,33.0,40.6,49.8
1971,,,,,22.4,35.1,35.1,35.1,45.5
1972,,,,,30.7,40.9,43.7,52.8,58.7
1973,,,,,30.5,35.8,40.6,49.8,52.8
1974,,,,,41.7,56.1,69.6,72.1,72.1
1975,,,,,20.3,24.6,30.2,41.1,59.2
1976,,,,,27.9,52.8,53.6,53.6,55.4
1978,6.6,10.6,11.2,11.2,11.2,14.2,25.2,31.0,40.9
1979,6.0,8.9,8.9,9.4,16.8,28.2,48.3,54.5,56.0
1980,8.6,13.0,17.1,18.4,19.0,19.1,20.6,20.6,31.9
1981,9.0,12.6,12.6,21.0,27.6,28.8,31.4,40.3,58.8
1982,4.8,6.2,9.1,11.3,18.6,26.8,53.6,67.4,67.4
1983,6.7,9.3,13.9,20.6,24.8,25.3,37.0,39.2,39.2
1984,3.8,5.4,6.2,8.2,11.2,13.5,23.0,27.2,30.8
1985,6.4,10.2,13.1,22.9,32.2,43.1,52.4,52.6,52.6
1986,7.3,14.0,17.2,21.7,29.0,41.9,49.5,51.2,64.1
1987,9.3,16.7,21.0,27.6,31.1,50.9,51.6,52.7,53.8
1988,6.1,9.7,12.3,15.2,18.8,20.2,26.1,28.8,40.4
1989,7.4,14.4,17.5,19.4,19.7,19.7,21.7,23.2,33.2
1990,7.0,8.6,9.6,10.0,18.4,28.0,46.0,62.4,72.4
