Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1983,4.6,9.2,13.4,14.0,14.0,14.0,15.4,19.2,19.3
1984,2.6,4.4,5.3,5.8,10.6,15.2,17.7,22.0,32.0
1986,3.8,5.7,7.8,13.3,16.7,19.0,24.4,31.5,44.5
1987,9.4,12.5,12.5,13.1,18.7,20.4,20.8,24.9,33.8
1988,3.8,6.8,9.2,13.7,22.0,25.9,,60.0,62.0
1989,6.2,12.2,15.5,16.2,16.2,19.0,25.9,36.4,57.2
1990,18.9,21.4,22.5,24.3,24.5,26.3,26.5,31.4,41.9
1991,6.0,7.1,9.6,16.3,16.3,16.5,22.2,23.1,30.0
1992,4.1,5.6,6.4,10.0,15.6,21.3,25.0,26.7,29.3
1993,14.0,18.5,20.0,22.3,26.2,27.2,28.9,34.0,34.0
1994,8.2,14.4,17.4,21.6,22.4,27.3,27.3,27.5,28.1
1995,13.3,15.9,20.6,22.1,22.3,22.3,24.9,31.5,38.8
1996,13.2,15.8,16.1,17.5,17.5,23.5,36.7,42.0,42.1
1997,10.0,12.4,13.1,20.9,24.1,27.0,32.0,35.1,52.4
