Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,8.4,10.2,15.2,19.6,32.0,35.6,62.7,77.7,79.8
1969,9.1,12.2,15.0,17.5,22.6,29.2,39.1,41.7,50.0
1970,6.1,9.7,12.7,20.3,22.9,23.1,27.9,30.0,32.3
1971,10.9,15.5,17.8,28.4,40.4,64.0,64.0,64.0,64.0
1972,4.3,6.1,7.6,8.6,11.4,15.0,19.8,27.7,42.7
1973,9.7,14.2,18.5,33.3,34.8,35.1,40.4,66.3,71.4
1974,14.7,23.4,29.2,36.6,37.1,40.9,44.2,46.2,50.5
1975,11.7,14.7,16.5,24.6,29.0,37.1,61.0,61.0,61.0
1976,7.9,9.7,12.4,21.6,41.1,46.0,59.2,59.2,65.0
1977,11.4,18.0,21.1,27.2,27.9,27.9,27.9,29.0,39.4
1978,7.8,10.4,15.6,23.0,23.0,23.0,23.0,23.0,28.2
1979,12.2,18.0,22.5,34.2,45.0,45.4,50.6,55.6,55.8
