Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1914,7.4,12.7,17.8,25.9,29.7,30.5,30.5,31.2,50.8
1915,8.1,14.7,19.3,27.2,38.4,43.4,66.5,68.1,68.1
1916,6.6,10.2,13.7,16.0,17.8,19.6,35.1,41.7,41.9
1917,7.4,8.4,8.6,13.5,17.8,21.3,21.3,21.3,26.9
1918,10.4,18.0,20.8,25.1,29.0,31.5,,,39.1
1919,3.6,5.3,6.1,7.4,7.6,8.6,20.1,20.6,27.4
1931,2.8,5.6,6.9,8.4,12.4,21.8,39.4,50.5,64.0
1932,7.4,9.1,9.1,10.2,11.2,13.7,14.5,18.3,20.1
1933,4.8,9.7,12.4,15.7,17.8,20.1,23.6,24.4,30.5
1934,3.3,5.8,6.6,7.1,7.6,,,,31.5
1935,2.5,4.1,4.8,6.1,8.4,10.4,16.3,26.2,28.4
1936,2.5,3.3,4.3,5.1,7.6,12.4,16.0,16.0,16.5
1937,2.8,5.1,7.1,10.9,19.3,35.6,65.8,79.2,105.9
1944,2.5,4.1,4.3,7.1,12.2,14.2,27.2,35.1,43.4
1945,4.1,5.8,6.3,9.9,10.2,10.4,21.3,31.2,42.4
1946,9.4,13.7,20.3,39.9,43.9,44.7,44.7,46.7,48.8
1947,6.9,10.9,14.5,15.0,15.0,15.0,20.8,31.2,34.3
1948,8.1,15.7,17.8,17.8,18.0,18.0,20.6,25.4,28.4
1949,8.9,17.3,24.4,39.6,48.3,51.3,52.1,52.1,64.0
1950,6.3,12.4,17.0,21.8,26.9,27.9,28.2,34.0,34.3
1951,10.2,12.2,13.2,14.0,14.7,24.4,25.7,39.9,44.4
1952,5.8,7.4,8.4,8.9,12.4,14.5,21.6,27.9,42.2
1953,,,,,,,85.1,110.7,119.9
1954,4.8,9.7,12.2,24.1,24.6,29.0,30.5,30.5,41.9
1955,8.1,9.7,9.7,11.4,12.2,15.2,30.0,31.0,32.3
1956,5.8,11.7,15.0,20.3,25.1,33.0,45.7,45.7,51.8
1958,9.1,14.5,21.6,25.9,26.4,27.9,28.4,39.9,66.5
1959,4.1,6.9,8.9,11.9,13.0,14.0,19.0,23.9,28.2
1960,20.3,29.5,31.2,31.7,31.7,31.7,46.7,59.7,70.4
1961,2.5,3.6,3.8,4.6,6.9,11.9,27.7,34.5,48.0
1962,4.3,6.1,6.9,8.6,16.0,16.5,17.0,18.8,22.9
1963,6.9,8.1,11.4,16.8,27.7,27.9,27.9,27.9,27.9
1964,5.8,7.1,7.6,10.2,15.7,19.0,19.3,23.4,26.7
1965,6.1,7.9,8.1,10.7,11.9,13.7,34.0,50.3,78.0
1966,5.1,6.1,6.3,6.9,7.6,11.2,23.4,30.0,38.9
1967,6.1,8.6,11.7,18.3,27.4,33.0,39.1,39.1,39.1
1968,7.4,8.9,8.9,9.9,9.9,10.4,17.0,29.0,34.5
1969,1.8,2.5,3.6,4.3,7.4,13.2,21.6,32.8,54.9
1970,,,,,,42.2,42.2,42.2,51.8
1971,8.4,9.1,9.7,9.7,11.4,16.3,20.6,21.1,22.1
1972,6.6,11.2,11.9,11.9,15.5,15.5,24.6,28.4,30.2
1973,8.4,14.0,15.0,15.5,15.5,19.6,28.2,41.4,51.6
1974,5.6,8.6,9.1,10.4,13.2,24.6,59.7,72.6,80.0
1976,5.3,8.6,10.7,13.7,16.8,29.5,59.2,59.9,61.2
1977,5.3,8.6,10.2,14.0,15.0,17.3,24.9,37.3,60.5
1978,6.0,11.6,17.0,23.8,25.8,31.8,41.6,65.2,88.0
1979,6.4,9.2,10.2,14.1,20.3,30.3,41.9,48.4,65.4
1980,5.4,8.5,11.6,13.0,13.6,13.6,20.4,32.0,52.5
1981,10.9,13.7,16.6,17.4,30.8,38.5,47.0,54.6,55.8
1982,3.0,3.9,4.2,6.8,9.7,15.4,29.3,43.2,57.8
1983,6.3,8.6,11.0,16.1,19.8,23.7,38.1,41.3,73.6
1984,3.1,5.8,8.0,9.5,11.1,13.3,18.7,25.8,36.9
1985,4.7,8.3,10.4,10.4,12.6,16.2,20.2,32.6,33.9
1986,3.4,4.7,5.6,8.1,12.8,18.7,30.2,38.3,48.4
1987,7.3,14.6,18.7,25.5,37.9,45.2,51.8,64.5,66.2
1988,9.3,13.2,13.4,13.4,13.4,16.3,39.5,55.2,93.4
1989,5.8,10.9,12.2,12.8,13.0,13.0,23.8,36.8,39.2
1990,2.5,3.2,4.3,8.1,13.2,18.8,50.6,82.4,110.8
1991,5.5,8.3,11.0,20.0,24.6,33.2,41.4,41.4,55.0
1992,3.3,5.0,7.5,9.9,10.3,11.3,14.6,26.6,27.6
1993,7.7,8.9,9.3,16.2,19.2,19.4,19.4,24.2,43.0
2005,3.8,5.6,5.6,5.6,5.6,9.4,15.2,15.6,15.6
2006,8.0,9.8,10.2,14.6,16.2,17.0,19.8,21.4,29.4
2007,4.2,6.4,7.2,9.6,10.8,13.2,19.0,25.0,33.0
2008,9.4,11.4,11.6,11.6,11.6,15.4,18.6,18.6,24.8
2009,3.4,4.8,5.6,6.4,8.4,10.6,20.0,26.2,26.8
2010,4.6,6.4,8.2,12.0,14.2,14.4,20.2,29.2,38.4
2011,4.8,7.2,10.2,11.8,14.4,20.0,40.0,44.4,49.8
2012,8.0,13.0,13.8,14.8,16.2,16.8,24.2,31.2,52.0
2013,12.2,19.4,24.0,33.0,35.0,36.6,39.8,40.4,40.4
2015,2.4,3.6,3.8,4.0,6.8,8.6,20.6,26.4,26.4
