Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,1.0,1.5,1.5,1.8,2.8,4.6,11.9,14.7,16.3
1971,1.8,3.3,3.3,3.6,5.8,9.4,21.3,35.8,40.4
1972,1.8,2.3,2.5,4.1,6.9,11.7,22.1,29.7,32.8
1973,1.0,1.5,2.3,3.6,5.3,6.6,17.5,25.4,31.7
1974,1.5,2.8,3.6,4.8,6.9,8.9,21.3,34.8,49.5
1975,1.3,2.0,3.0,5.3,7.1,11.9,27.4,32.3,38.4
1976,1.0,1.8,2.5,4.6,6.6,11.7,18.3,18.3,18.3
1977,1.8,2.3,2.8,4.3,8.4,15.5,31.2,35.3,35.6
1978,1.2,1.7,2.4,3.8,6.2,9.4,16.2,16.2,17.3
1979,2.1,3.5,4.5,5.9,6.1,8.8,18.8,27.7,28.7
1980,2.0,2.3,2.5,4.3,8.6,14.9,28.4,33.9,46.5
1981,1.6,2.1,2.1,3.3,5.4,9.4,22.7,35.3,43.2
1982,1.3,1.7,2.5,4.6,7.1,12.3,30.0,40.7,46.7
1983,1.2,1.8,2.4,4.4,5.7,8.3,15.9,16.7,21.0
1984,1.3,2.0,2.5,4.0,5.8,8.6,19.7,28.9,35.0
1985,1.2,1.9,2.8,4.5,8.0,11.4,16.8,18.3,24.4
1986,2.1,2.7,3.1,3.6,6.2,10.7,20.9,22.5,35.0
1987,1.5,2.3,2.8,5.6,10.0,15.2,19.4,21.9,30.6
1988,1.2,2.0,2.4,3.1,5.1,7.8,15.4,22.4,25.7
1989,3.6,6.6,8.4,12.5,16.0,20.7,24.0,24.8,27.8
1990,2.0,2.8,2.8,4.4,8.7,16.2,33.3,41.5,48.6
