Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,2.0,3.3,4.8,8.1,9.7,12.7,19.3,20.8,33.5
1971,2.8,5.3,5.8,6.9,7.6,11.9,14.0,24.6,42.4
1972,2.3,4.1,6.1,10.4,14.7,16.5,21.3,23.9,27.7
1973,1.8,2.3,2.5,3.0,4.8,6.1,12.4,21.1,22.1
1974,3.0,3.3,3.6,4.3,4.6,7.1,14.2,20.1,21.1
1975,3.8,5.8,6.6,7.9,9.1,11.4,19.0,19.8,27.9
1976,3.0,3.8,3.8,5.3,9.7,12.4,14.0,19.8,25.4
1977,3.6,3.8,3.8,5.8,8.1,9.1,13.7,17.3,21.6
1978,4.1,4.7,6.1,8.4,10.6,10.6,16.5,20.4,28.1
1979,3.8,4.2,4.2,5.0,6.2,9.8,15.1,17.2,23.6
1980,4.3,6.2,6.8,7.6,7.8,8.9,15.2,22.7,30.8
1981,4.9,7.8,10.2,14.2,17.6,20.8,21.0,25.3,31.1
1982,4.5,6.7,10.0,11.0,11.4,17.2,24.7,32.3,44.2
1983,4.0,7.4,9.0,16.1,24.6,29.1,32.0,33.8,54.4
1984,4.4,6.2,7.1,8.3,9.6,12.4,24.0,36.8,39.6
1985,3.9,5.1,5.7,6.1,6.9,13.4,26.4,27.1,34.7
1986,2.3,3.4,4.4,6.5,10.5,14.9,25.0,27.1,33.2
1987,4.2,6.1,7.6,9.1,10.4,13.9,,22.5,42.6
1988,3.8,5.6,5.8,6.0,6.5,8.9,14.6,26.0,35.6
1989,4.0,5.9,7.5,8.7,10.1,11.7,14.4,23.4,33.0
1990,3.2,3.8,4.4,5.4,8.3,10.6,,,41.6
1991,4.9,7.1,9.3,12.0,12.2,14.0,16.7,25.5,35.7
1992,2.2,3.0,3.4,4.1,4.8,5.9,13.8,20.2,26.2
1994,3.9,4.1,5.1,6.2,7.3,11.0,15.9,16.9,21.2
