Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1947,4.6,7.1,7.9,8.6,9.9,16.3,26.7,28.7,28.7
1948,3.0,3.3,4.6,7.1,7.4,8.1,15.2,17.0,20.1
1949,2.8,3.8,4.1,4.6,5.6,9.1,18.8,20.6,20.6
1950,8.9,11.2,12.2,16.8,19.6,20.8,40.4,67.6,67.6
1951,9.1,16.3,22.1,23.6,24.9,24.9,24.9,30.7,32.3
1952,3.6,5.1,7.6,7.9,11.4,15.7,33.5,44.4,47.0
1953,10.2,15.2,17.0,18.8,20.1,22.9,25.7,27.7,42.4
1955,8.6,14.0,15.2,15.2,15.2,15.2,20.3,22.9,30.0
1956,7.9,12.7,16.8,25.1,26.7,30.2,35.8,39.4,52.3
1957,9.9,13.5,13.5,13.5,13.5,13.5,21.8,21.8,22.1
1958,2.8,3.3,4.3,8.1,11.4,13.0,18.5,25.7,37.6
1960,5.8,11.4,14.5,15.2,15.5,15.5,16.8,18.5,19.8
1962,2.8,4.8,7.1,10.7,10.7,12.7,21.8,28.2,29.0
1963,8.9,13.5,17.3,18.3,20.8,24.4,30.5,45.0,50.0
1964,8.1,13.2,19.3,25.7,27.9,27.9,27.9,35.1,58.4
1965,9.1,18.0,22.9,30.5,36.3,39.6,40.1,40.6,54.1
1966,5.6,6.3,8.1,9.1,14.5,22.4,33.3,42.9,57.1
1967,3.6,5.1,7.4,10.2,11.2,12.2,17.5,17.8,19.3
1968,2.5,3.8,4.3,4.3,7.4,12.4,32.8,43.7,50.8
1969,2.0,3.8,5.6,7.9,12.2,17.0,23.9,28.7,35.8
1971,5.1,5.6,6.9,8.4,12.4,15.0,22.1,29.2,34.3
1972,7.6,11.2,14.0,20.8,24.9,26.4,27.4,35.6,47.0
1973,2.8,5.3,6.6,6.6,7.4,10.9,18.0,23.6,32.0
1974,8.1,10.9,13.2,16.0,16.0,16.0,27.2,34.0,38.9
1975,10.7,13.2,13.2,13.2,13.2,13.2,13.2,15.7,17.3
1976,4.1,5.3,5.8,7.6,11.9,11.9,21.8,34.3,41.1
1977,6.1,10.9,13.5,19.3,20.6,21.3,23.6,25.7,25.7
1978,4.4,7.3,7.7,8.3,11.3,11.3,20.1,34.6,60.9
1979,5.8,8.1,8.7,9.8,10.1,10.7,23.2,26.0,26.2
1980,2.9,4.4,6.0,8.2,11.5,13.4,29.0,42.8,45.6
1981,,,,,13.3,18.3,26.0,26.4,31.3
1982,5.2,9.2,10.6,11.2,12.4,16.2,19.2,23.4,28.2
1983,2.0,3.0,4.4,7.4,10.6,12.9,17.2,32.4,32.4
1984,2.0,2.5,3.3,5.4,7.7,12.0,24.2,40.4,43.6
1985,5.3,7.7,11.0,13.0,15.4,26.1,49.6,79.0,92.8
1986,3.3,4.6,6.7,7.1,10.6,14.0,24.9,38.8,55.7
1987,4.7,7.5,9.0,12.6,15.5,17.4,26.3,30.0,31.9
1988,3.9,4.9,5.4,7.4,8.7,12.8,26.5,39.4,66.8
1989,4.6,6.4,7.4,8.9,10.9,15.0,19.7,21.4,21.4
1990,4.2,8.4,9.4,9.4,10.3,17.7,25.0,26.9,33.6
1991,6.1,9.2,11.0,13.7,14.6,16.8,21.6,30.0,34.6
1992,10.0,12.8,17.0,19.1,23.4,23.4,30.8,38.6,55.4
1993,8.1,13.8,18.3,23.4,24.2,25.4,28.3,,38.2
1994,4.3,7.4,8.7,10.2,16.1,17.9,24.3,24.3,27.0
1995,6.7,13.0,15.8,16.0,16.0,16.6,17.7,25.0,28.5
1996,2.6,3.2,3.9,5.4,7.0,12.4,25.2,30.4,30.4
1997,6.9,9.4,12.5,16.7,27.2,31.8,43.4,56.6,65.7
1998,7.2,8.4,9.8,12.6,14.0,28.0,,,53.6
2000,6.9,10.8,11.5,13.5,19.1,21.5,26.9,31.6,35.5
2001,6.8,13.1,13.7,22.1,24.6,25.2,25.4,25.4,32.2
2002,1.9,3.7,4.3,7.1,7.8,10.2,13.3,22.5,27.9
2003,4.5,6.4,8.1,14.0,18.8,19.6,22.1,25.7,26.2
2004,3.0,5.9,7.8,12.3,15.5,21.2,29.6,45.4,46.5
2005,2.8,5.4,8.0,10.5,16.6,18.9,24.6,42.2,68.1
2006,5.3,10.5,15.2,19.0,19.2,23.4,23.8,27.5,34.2
2007,7.8,13.0,19.4,38.8,57.1,62.6,72.4,76.0,98.9
2008,3.5,6.8,10.0,12.7,15.6,16.6,18.7,30.2,35.1
2009,,,,,19.9,22.4,24.3,24.3,24.3
2010,5.4,9.4,13.8,23.2,27.6,29.0,29.0,29.0,29.0
2012,5.6,9.4,13.6,24.4,26.6,28.4,41.6,41.6,49.4
2013,3.6,4.8,5.0,6.2,10.8,13.4,23.6,31.8,51.8
2014,5.4,7.0,7.6,9.0,9.2,10.4,17.2,27.0,40.0
2015,7.6,9.4,9.6,11.0,13.6,15.4,18.8,30.8,33.8
