Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,4.3,5.3,7.4,10.2,14.0,16.8,37.6,54.1,54.1
1971,4.3,7.9,8.9,10.4,14.7,19.8,26.2,40.6,65.5
1972,6.9,10.9,14.2,16.3,17.8,21.8,26.4,27.9,48.8
1974,8.4,13.7,16.8,24.1,25.7,31.2,38.6,51.6,51.6
1975,4.8,9.1,13.7,14.2,14.5,14.5,24.1,26.4,27.9
1976,4.6,6.6,8.6,13.0,19.8,24.9,27.2,30.5,46.5
1977,5.1,8.9,10.7,14.5,22.9,28.7,50.8,57.4,58.9
1978,5.4,10.6,12.8,14.6,14.9,15.6,15.9,22.7,26.8
1979,3.0,4.6,5.1,6.1,6.7,7.6,13.4,17.0,25.4
1980,7.6,8.0,8.2,10.2,12.2,18.5,33.4,41.9,58.0
1981,9.5,13.3,17.9,27.6,41.1,49.7,62.0,83.0,83.2
1982,6.4,12.3,16.3,18.0,19.8,22.2,32.2,34.4,34.4
1983,8.6,9.0,9.6,10.6,11.8,14.8,22.0,30.6,41.1
1984,10.1,13.1,18.2,20.4,26.7,26.9,34.0,36.8,55.6
1985,9.5,12.1,13.3,13.7,16.7,22.7,41.9,62.3,64.6
1986,,,,,,,,,
1987,2.9,5.3,6.4,8.3,9.4,9.4,16.2,18.7,22.4
1988,2.5,3.7,5.6,7.9,15.8,23.4,37.6,49.6,53.8
1989,8.8,13.5,14.3,14.3,14.3,14.3,29.0,43.2,47.6
1990,5.8,6.5,8.0,12.1,14.3,15.1,24.2,24.4,29.6
1991,9.4,17.0,22.7,36.3,52.4,63.4,65.1,65.1,65.2
1992,1.8,2.6,3.4,4.8,6.3,10.9,22.0,,39.2
1993,4.2,8.3,9.3,11.4,15.8,18.4,31.4,46.4,55.1
1994,5.7,5.7,5.7,5.9,9.4,16.0,25.2,29.4,35.2
1996,4.3,7.9,11.3,17.4,17.4,17.6,17.6,23.3,39.5
1997,3.8,5.0,6.2,7.1,8.9,14.5,23.3,31.6,36.8
1998,10.5,13.8,15.6,16.3,17.2,17.4,18.5,27.5,31.9
1999,12.5,13.6,14.8,16.6,18.6,18.6,,,38.0
2000,4.4,5.3,5.8,8.8,8.8,10.0,14.4,18.8,19.7
2001,8.5,14.9,20.8,31.2,32.6,40.0,44.6,45.2,45.2
2002,3.3,6.3,9.2,12.0,17.6,30.4,54.5,57.2,57.5
2003,7.8,9.8,11.9,14.5,14.7,19.0,19.2,30.7,31.4
2004,5.1,7.8,8.1,11.9,13.4,14.8,28.2,35.0,38.3
2005,,,,,35.0,35.6,46.0,46.0,46.0
2006,11.2,17.9,24.2,27.5,28.6,29.7,35.8,,53.6
2007,8.0,11.5,17.1,17.3,17.3,17.5,26.7,41.9,48.7
2008,5.4,6.7,7.1,12.4,16.5,16.5,21.0,27.5,31.5
2009,10.4,11.2,12.7,13.0,13.0,15.6,16.2,22.2,33.6
2010,7.9,8.3,8.3,8.6,8.6,11.1,27.3,43.1,46.7
2011,10.9,12.5,13.5,15.3,23.5,35.1,56.8,78.6,80.2
2012,3.4,6.3,8.4,9.3,10.6,13.1,21.2,30.9,44.1
2013,6.1,8.6,9.9,11.8,15.2,24.2,28.5,39.4,44.4
2014,4.2,8.3,12.5,19.7,21.8,21.8,21.8,24.6,29.3
2015,1.8,3.0,3.8,6.2,9.4,12.2,22.6,28.0,29.2
2016,6.8,10.2,11.4,13.2,14.8,17.6,42.0,47.4,48.4
2017,1.6,3.0,4.0,6.4,10.0,18.8,32.4,34.4,49.4
