Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1941,13.2,17.8,18.5,22.6,32.3,43.7,48.5,64.5,74.2
1942,8.1,15.0,16.3,20.3,22.1,32.3,46.2,78.7,78.7
1943,5.3,9.9,12.7,13.5,13.5,13.5,13.5,17.3,17.3
1944,6.3,11.4,14.0,20.3,25.4,39.9,44.4,45.2,45.5
1945,31.2,43.2,56.9,75.4,76.2,76.2,77.0,83.3,96.3
1946,11.9,18.0,20.8,30.2,37.8,39.1,39.9,39.9,39.9
1947,7.9,10.2,13.2,17.5,17.5,21.6,24.1,32.3,36.8
1948,9.7,19.0,21.6,26.9,27.7,30.7,30.7,30.7,30.7
1949,5.1,9.4,11.2,20.3,33.5,36.1,39.4,39.4,39.4
1950,6.3,10.2,12.7,18.5,23.1,24.4,31.5,35.6,35.6
1951,3.6,4.8,6.9,7.4,8.4,15.7,23.4,26.7,29.0
1952,4.3,8.1,8.6,8.9,9.7,17.5,34.8,45.0,49.8
1954,10.7,17.5,21.6,32.5,33.8,36.6,54.9,56.6,59.9
1955,7.4,8.9,10.2,16.8,16.8,25.4,25.9,25.9,33.5
1956,8.9,12.2,17.0,25.9,31.2,36.6,60.2,82.0,88.6
1957,3.3,6.1,8.4,10.2,10.7,10.7,11.4,11.7,12.2
1958,4.1,6.6,8.1,12.2,13.5,15.0,20.8,37.6,42.4
1959,5.8,7.1,9.7,13.5,14.5,18.3,40.6,54.4,62.7
1960,7.6,11.7,13.2,15.2,18.5,20.3,21.6,32.0,39.6
1961,3.8,6.6,8.4,11.7,20.3,21.6,24.1,24.6,31.0
1962,6.9,9.4,10.4,16.3,20.6,20.6,36.1,39.6,39.6
1963,7.9,13.7,14.5,21.6,25.1,26.2,56.4,59.4,59.4
1964,5.1,7.9,10.4,16.8,22.4,23.4,29.7,37.6,37.6
1966,9.4,16.0,19.6,28.2,36.8,38.4,43.4,43.4,43.4
1967,2.0,3.3,3.8,6.1,9.9,18.0,31.2,31.7,41.9
1968,4.8,9.1,11.4,12.2,12.2,13.2,22.6,31.0,31.5
1969,4.8,8.1,10.7,16.8,19.8,21.8,22.6,25.1,25.1
1970,6.3,10.4,14.2,19.6,24.1,26.4,37.3,39.9,41.9
1971,13.7,17.8,21.1,23.4,23.4,23.4,23.4,26.4,27.2
1972,15.7,24.6,24.9,24.9,24.9,26.4,35.1,35.1,41.9
1973,3.6,6.3,7.1,7.6,10.2,12.7,24.9,25.9,37.3
1974,6.9,8.1,8.6,10.9,11.7,14.0,24.4,26.9,41.4
1975,8.1,11.2,17.0,26.7,53.3,87.4,148.8,151.6,153.4
1976,5.1,9.7,14.7,15.2,20.1,33.5,53.6,66.0,81.0
1977,5.6,8.6,11.7,20.6,23.6,24.6,27.4,49.5,49.8
1978,10.6,11.0,11.2,13.0,18.5,19.7,24.5,28.2,32.8
1979,7.7,10.1,10.3,10.6,10.6,10.6,12.2,13.6,22.4
1980,4.8,7.7,10.5,14.1,20.2,21.1,21.1,21.5,21.5
1981,10.0,12.7,15.7,20.5,25.9,31.9,36.0,37.4,43.6
1982,,,,,15.9,19.5,33.8,44.7,47.5
1983,7.7,13.8,19.0,35.1,49.3,53.6,73.1,73.1,73.7
1984,4.1,4.5,4.7,5.6,8.0,9.6,14.7,18.8,23.2
1985,2.8,5.6,7.0,11.8,12.3,14.6,29.8,35.3,35.6
1986,3.9,7.0,8.6,9.4,13.3,15.8,33.2,43.9,53.4
1987,6.0,10.3,13.4,16.9,20.7,23.8,31.5,39.3,44.0
1988,4.9,9.1,11.8,16.4,20.3,23.2,24.8,31.0,31.2
1989,7.5,9.2,10.5,13.4,14.3,26.3,30.9,33.1,38.6
1990,6.1,8.9,9.9,11.1,13.2,18.4,25.7,27.8,27.8
1991,8.6,13.0,19.4,29.4,44.7,45.0,45.2,54.8,63.2
1992,5.4,6.0,6.6,6.8,8.1,11.5,23.0,23.8,25.5
1993,6.2,8.3,10.0,15.6,17.9,35.0,46.5,54.9,59.7
1994,6.6,9.8,14.2,24.3,31.8,32.8,33.0,34.4,34.8
1995,16.5,19.6,21.2,22.2,23.0,23.0,35.2,45.0,47.2
