Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,6.1,10.9,14.2,18.8,19.6,19.6,33.0,36.8,50.3
1962,3.8,4.3,4.3,4.3,5.3,7.4,12.4,14.2,14.7
1963,11.7,16.3,18.0,20.6,21.3,21.3,21.6,25.1,40.9
1964,5.8,8.9,11.7,11.7,11.9,15.5,17.8,23.4,30.2
1966,7.1,11.2,15.0,19.3,20.1,20.1,22.9,28.7,29.5
1967,3.3,3.8,5.3,6.6,10.9,15.5,24.4,24.9,25.9
1968,3.0,4.8,6.1,7.6,10.9,19.0,31.7,39.6,53.8
1970,10.2,11.4,11.9,14.2,14.2,18.8,24.1,25.9,33.5
1971,8.9,11.2,11.4,11.7,17.3,17.3,31.2,50.3,60.2
1972,4.8,7.9,8.6,8.9,8.9,8.9,17.5,18.0,22.6
1973,4.1,6.1,8.1,11.9,18.8,22.1,24.9,40.1,52.1
1974,17.3,21.8,22.9,23.1,24.9,42.9,60.5,68.1,74.2
1975,6.3,8.9,10.9,14.5,18.0,28.7,29.2,29.2,29.2
1976,4.3,7.6,9.1,15.2,15.7,16.8,24.1,29.0,29.0
1977,3.6,5.6,6.9,9.9,13.5,18.5,28.4,33.0,33.5
1978,4.2,6.7,8.6,9.2,10.1,18.3,45.3,58.7,67.3
1979,5.3,8.2,11.4,13.4,15.2,16.4,17.9,28.4,35.5
1980,7.5,9.4,14.1,17.5,28.3,30.9,31.3,40.8,40.8
1981,,,6.0,8.9,10.2,12.3,14.0,16.3,19.3
1982,17.0,19.1,19.7,25.5,26.6,32.0,44.6,44.6,46.9
1983,5.9,10.9,13.1,17.7,20.1,21.0,21.0,25.0,31.1
1984,12.5,18.5,20.5,21.4,21.7,28.5,39.0,45.7,50.4
1985,4.5,7.5,8.0,8.0,9.6,12.9,22.9,30.4,35.4
1986,7.7,15.4,20.0,20.0,20.0,20.2,34.7,35.8,35.8
1987,6.4,10.4,14.8,21.2,34.8,60.8,70.7,70.7,73.2
1988,11.0,13.9,16.7,19.0,21.7,23.3,39.3,48.4,57.5
1989,7.8,9.8,12.4,15.3,16.9,20.0,32.0,38.4,41.4
1990,5.8,6.2,6.4,7.0,14.0,24.8,36.6,51.4,64.3
1991,8.0,10.0,11.0,14.0,14.0,15.0,15.8,20.6,31.5
1992,8.8,13.2,16.4,20.4,22.4,26.6,27.0,27.0,28.5
1993,7.0,7.4,8.0,13.8,16.2,16.6,19.7,27.1,37.5
1994,4.8,7.0,10.5,19.5,23.3,27.4,29.3,41.4,57.9
1995,6.0,9.2,10.8,14.6,15.2,15.3,22.5,24.1,41.4
1996,11.2,17.9,21.7,23.0,23.0,23.0,28.8,29.7,41.1
1997,6.8,10.0,10.7,15.9,17.3,17.3,31.3,33.1,33.6
1998,,,,19.4,38.5,46.6,46.6,46.6,46.6
1999,13.4,20.0,23.3,25.6,25.6,25.6,37.0,40.2,43.2
2000,4.2,7.8,8.2,9.3,15.8,16.4,21.5,27.6,30.9
2001,7.3,12.5,14.1,16.1,17.2,18.8,18.8,18.8,21.0
2002,4.1,5.1,5.9,11.2,15.4,27.3,39.2,39.7,40.0
