Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,4.3,6.3,8.4,9.7,10.4,11.7,26.2,41.7,54.6
1966,7.6,12.7,17.8,20.1,20.1,21.1,23.9,29.0,46.5
1967,3.8,5.8,8.4,13.7,17.0,18.3,18.3,20.1,26.7
1968,3.8,4.1,4.6,5.6,5.6,8.6,16.8,27.9,33.5
1969,6.3,12.4,14.7,16.3,16.8,16.8,36.1,42.2,59.4
1970,2.5,3.8,3.8,5.3,8.4,14.2,22.9,40.4,49.8
1971,2.5,3.8,4.6,5.6,7.6,10.2,19.6,24.9,25.9
1972,2.5,3.6,4.3,6.3,9.1,14.5,37.6,50.8,52.3
1973,6.3,9.1,10.2,17.3,19.6,19.6,21.1,21.3,29.0
1974,4.1,6.9,9.9,11.4,17.0,21.1,33.0,53.3,62.5
1975,4.3,6.1,9.1,17.0,26.7,43.4,70.4,85.1,89.2
1976,6.1,8.1,9.4,10.2,14.2,17.0,33.0,42.7,67.6
1977,3.3,5.1,7.1,7.1,10.9,12.2,14.7,22.4,32.0
1978,6.9,13.2,13.8,14.9,15.0,15.6,20.5,38.2,57.3
1979,4.4,4.8,5.5,10.4,10.8,10.9,17.6,18.0,20.6
1980,7.6,8.7,10.3,13.5,22.2,38.7,50.9,61.4,63.1
1981,3.3,6.1,6.5,6.5,8.3,15.1,36.9,63.4,90.4
1982,1.8,2.4,3.6,6.3,8.7,11.6,12.9,13.3,18.0
1983,,,,,15.1,15.3,16.7,18.2,23.2
1984,1.5,2.8,3.2,5.6,9.8,14.8,22.8,24.7,26.7
1985,4.4,5.8,6.0,8.8,10.2,17.2,34.2,44.8,45.1
1986,2.2,3.4,4.7,7.8,12.3,14.3,18.2,31.2,46.2
1987,5.0,7.6,11.1,13.6,13.6,14.6,24.9,38.2,50.8
1988,,,,,8.9,9.6,12.2,15.4,24.3
1990,,,,,7.6,13.2,26.8,37.6,43.4
1991,,,,,34.6,35.2,36.0,39.2,61.4
1992,,,,,24.8,24.8,25.0,34.2,51.2
1993,,,,,17.7,22.9,52.7,73.3,79.1
