Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,9.1,11.4,15.5,31.0,38.1,38.1,43.7,43.7,43.7
1971,8.4,11.7,16.0,16.0,16.0,16.0,24.9,32.8,32.8
1972,9.4,12.4,14.5,24.9,27.4,30.2,30.5,40.1,45.7
1975,15.5,23.6,27.2,27.2,27.7,27.7,38.9,43.4,43.9
1976,4.8,7.4,9.7,19.3,26.9,40.6,58.2,71.6,78.5
1978,7.3,8.4,11.1,14.6,22.7,22.8,24.0,26.7,27.8
1979,4.7,8.0,10.6,11.4,14.3,17.4,20.8,36.6,37.2
1980,5.9,11.3,17.2,18.9,19.8,22.9,28.2,34.2,40.0
1981,,,,,21.7,21.7,41.2,41.2,41.4
1982,9.0,16.6,22.0,28.9,41.4,48.4,86.0,88.8,90.6
