Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,5.6,8.9,10.4,14.0,19.0,26.2,41.9,41.9,42.4
1973,7.6,10.2,10.7,18.0,24.4,25.7,34.3,36.8,45.5
1974,6.6,8.6,10.7,12.4,14.5,21.3,26.7,30.7,38.1
1975,6.6,10.2,11.9,20.1,22.1,22.1,22.1,23.6,36.1
1976,5.8,8.6,9.9,12.4,12.7,13.0,14.5,18.8,18.8
1977,5.6,6.6,6.9,8.1,11.2,14.5,20.1,33.3,38.1
1978,13.4,18.6,19.0,20.0,23.0,36.2,56.0,56.0,56.0
1980,5.7,10.7,15.3,17.3,23.0,27.3,29.1,41.6,48.6
1981,5.2,7.4,8.6,14.0,21.5,22.4,,,
1982,3.4,5.8,6.7,9.5,10.8,12.8,25.7,35.3,41.1
1983,8.4,16.8,19.0,19.8,22.7,22.9,23.0,42.4,43.4
1984,5.6,11.2,13.8,22.5,27.8,32.3,53.3,57.2,58.7
1985,9.6,12.5,17.2,23.2,29.6,39.7,57.9,58.3,58.3
1986,6.6,12.0,16.0,17.2,18.2,22.2,39.0,40.8,53.4
1987,5.2,8.2,9.5,14.0,16.2,16.5,18.2,28.6,33.4
1988,10.2,16.3,19.8,22.2,24.9,38.6,,,58.0
1989,9.1,9.1,9.1,9.1,10.7,12.3,17.2,21.4,22.3
1990,5.2,8.5,8.5,12.6,16.0,19.5,43.5,57.2,58.7
1991,8.0,8.6,12.9,16.3,17.9,26.7,43.8,46.0,46.2
1992,8.9,15.3,16.3,28.5,31.2,36.5,48.2,50.2,55.0
1993,6.1,10.4,10.7,19.1,21.2,28.4,45.2,70.1,111.8
1994,8.0,8.7,12.1,13.8,15.2,21.0,26.8,31.7,35.1
1995,17.5,22.1,25.1,30.6,45.6,55.5,94.2,103.7,107.4
1996,7.3,9.1,10.2,15.9,21.2,25.3,54.5,54.9,54.9
