Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,3.6,7.1,10.7,15.2,16.0,16.0,30.0,55.1,85.3
1972,2.5,4.8,6.1,6.9,9.4,17.5,41.9,80.0,124.5
1973,3.0,4.6,5.3,6.6,10.7,15.0,38.9,63.0,78.2
1974,5.3,6.6,7.9,10.9,11.9,20.1,33.3,46.7,71.9
1975,2.0,3.0,3.8,5.8,10.2,16.5,31.7,49.8,73.9
1976,2.8,4.1,4.6,5.3,7.6,14.2,33.8,43.4,57.4
1977,1.8,2.5,3.0,5.6,11.4,20.1,42.9,65.5,82.3
1978,2.4,3.8,4.4,6.4,9.6,17.0,42.5,44.7,64.7
1979,4.8,6.3,6.7,9.3,11.7,19.4,49.9,72.5,103.2
1980,3.8,5.3,7.0,8.6,10.7,17.0,35.5,57.3,76.2
1981,2.8,3.2,4.9,7.8,10.2,17.4,41.6,63.4,99.3
1982,,,,,12.0,18.2,42.1,60.6,83.0
1983,,,,,17.7,17.9,29.0,52.6,91.8
1984,,,,,9.6,17.8,35.4,51.6,77.2
1985,,,,,13.1,21.0,38.4,61.5,67.3
1986,,,,,29.5,32.4,43.0,56.6,97.2
1987,,,,,8.1,11.3,24.4,39.7,60.4
1988,,,,,12.8,13.5,31.4,47.6,57.0
1989,,,,,26.5,28.0,39.6,58.8,75.5
1990,,,,,14.5,19.0,38.2,61.2,86.7
