Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,3.3,4.6,4.8,4.8,6.3,9.7,16.8,17.5,26.9
1970,5.8,7.1,9.4,15.5,17.8,19.3,19.3,20.6,22.9
1971,4.8,9.1,12.4,14.7,15.2,16.3,16.8,16.8,23.4
1972,3.6,6.1,7.6,8.1,9.4,9.4,9.9,13.2,14.7
1973,2.8,4.6,5.8,7.6,11.7,18.3,38.6,49.0,57.7
1974,8.6,16.5,17.8,21.6,22.6,24.1,29.7,30.2,36.3
1975,3.6,3.6,4.1,6.6,7.4,12.4,27.7,31.2,42.2
1976,6.1,11.9,15.5,15.7,15.7,15.7,17.3,28.2,39.1
1977,3.3,5.3,7.1,8.1,8.1,8.4,17.5,24.1,28.7
1978,8.8,17.5,19.9,25.3,26.3,28.7,31.2,31.2,38.1
1979,4.8,7.5,8.6,9.5,9.5,9.5,13.6,17.0,17.8
1980,3.6,4.0,4.4,5.4,8.4,10.7,18.3,27.9,40.4
1981,,,,15.1,21.4,25.4,34.1,45.9,52.9
1982,6.1,9.3,12.7,14.0,16.0,16.2,19.3,22.2,35.1
1983,,,,,4.6,4.9,8.4,10.2,10.9
1984,,,,,,,,,
1985,2.5,3.3,3.5,5.2,6.4,10.0,23.5,27.8,27.8
1986,1.8,3.3,4.6,8.4,9.7,14.3,20.8,21.7,25.2
1987,2.4,4.0,5.2,5.6,7.2,11.6,20.4,21.4,21.4
1988,4.9,5.6,5.8,6.7,9.2,12.8,27.7,48.6,86.5
1989,5.0,9.0,13.2,18.7,26.0,31.7,37.4,37.4,40.2
1990,3.0,4.5,6.0,6.8,9.2,12.4,26.1,38.0,44.8
1991,4.7,8.5,12.7,15.9,16.6,16.6,18.4,23.4,27.1
1992,2.8,4.3,5.3,6.4,8.5,13.2,20.8,31.1,32.8
1994,3.6,6.2,7.6,11.3,21.9,30.6,37.8,38.3,52.1
1996,3.0,3.6,4.2,5.6,10.4,16.1,36.1,42.4,48.3
1997,9.1,12.8,19.2,20.0,20.0,20.0,22.7,41.1,51.8
1999,3.0,3.6,4.6,8.9,9.3,9.3,17.5,22.3,27.2
2000,3.3,5.1,5.5,7.4,8.1,14.8,32.7,44.9,58.8
2001,3.4,5.0,6.2,6.4,8.1,15.7,20.3,26.6,45.2
2002,1.8,2.9,3.1,4.4,6.3,9.8,21.1,34.1,59.4
2003,4.1,5.2,5.9,6.4,6.7,12.3,27.0,41.5,53.6
2004,1.8,2.2,2.2,2.2,2.6,3.8,8.5,16.1,24.5
2005,13.0,13.2,14.0,18.6,19.0,19.2,19.2,21.6,26.2
2006,3.6,4.6,5.2,6.2,6.4,9.6,13.5,19.5,33.0
2007,10.5,17.7,21.9,22.8,22.8,25.1,29.5,30.8,31.6
2009,3.4,4.1,4.5,5.2,6.1,9.1,17.1,29.9,54.0
2010,3.6,4.4,5.0,6.4,10.4,16.2,18.2,31.2,43.8
2011,2.8,5.0,6.4,8.8,12.6,16.6,34.2,37.2,37.4
2012,7.0,10.8,15.2,23.2,27.6,27.6,29.8,37.0,40.0
2013,4.2,6.6,9.0,10.6,16.6,23.2,28.0,28.2,29.0
2014,7.2,9.6,10.0,10.0,10.0,12.0,15.2,22.8,24.4
2015,2.8,2.8,3.2,4.2,7.6,9.4,12.8,16.4,24.2
2016,3.2,3.8,4.2,5.4,9.4,9.4,17.4,17.4,20.6
2017,8.4,10.2,11.8,16.6,18.6,19.6,19.6,21.4,28.4
