Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,4.3,6.6,9.1,11.7,15.7,19.6,31.2,36.1,49.0
1968,6.1,10.2,13.5,18.0,22.4,23.6,34.0,39.4,40.9
1969,3.3,4.8,6.9,10.9,19.6,23.4,26.9,31.5,34.5
1970,4.8,7.9,10.9,13.7,17.5,27.7,32.8,33.5,33.5
1971,4.1,6.1,9.1,17.5,20.3,20.3,23.9,24.9,37.6
1972,4.8,7.6,9.4,14.2,17.8,21.3,27.9,34.3,55.4
1973,6.9,12.7,17.5,24.6,28.4,31.2,31.2,35.1,37.3
1974,10.2,10.7,10.7,10.7,13.7,17.3,29.2,43.9,43.9
1975,8.6,11.2,14.2,20.1,26.7,30.2,39.6,51.1,54.1
1976,5.8,8.4,9.7,12.4,18.3,22.6,22.6,22.6,25.9
1977,7.1,9.9,11.9,13.2,20.3,40.4,78.7,85.9,93.5
1978,6.8,12.7,14.3,15.1,15.1,18.5,46.7,52.8,52.8
1979,7.4,9.3,10.4,10.6,10.6,16.0,37.0,54.6,57.5
1980,7.8,10.9,13.3,14.5,19.8,25.5,28.2,43.5,43.8
1981,8.0,11.6,13.5,16.0,28.8,43.4,46.0,46.0,61.2
1983,6.3,11.9,17.2,18.5,23.7,28.6,28.8,34.1,38.2
1984,8.9,10.3,10.8,18.7,22.2,34.5,38.0,42.8,42.8
1985,5.9,7.5,9.3,11.9,21.0,26.5,49.1,53.3,53.5
1986,8.2,15.5,22.7,30.9,37.9,44.3,44.3,44.4,44.5
1987,6.4,11.2,15.9,21.5,22.7,23.0,30.0,30.2,30.2
1988,10.5,14.4,18.4,24.4,25.3,28.1,,,60.4
