Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,,,,,9.9,16.5,28.4,40.1,57.1
1974,,,,,6.3,11.2,26.2,40.9,65.5
1975,,,,,14.0,18.5,37.6,40.4,59.7
1976,,,,,8.9,12.2,27.7,39.1,44.2
1977,,,,,23.9,30.0,38.4,51.3,71.4
1978,,,,,8.9,16.4,37.0,54.9,70.3
1979,,,,,23.0,25.2,31.5,47.9,77.3
1980,,,,,15.7,21.1,41.2,50.0,72.0
1981,,,,,18.2,18.3,31.0,42.1,62.2
1982,6.6,10.3,13.5,19.7,22.0,25.7,37.9,57.1,75.2
1983,2.4,3.5,4.1,7.8,14.9,26.5,35.3,51.1,79.5
1984,2.4,4.4,6.3,12.4,15.8,27.5,51.9,58.4,64.6
1985,3.1,3.1,3.9,5.6,8.1,13.7,22.8,33.2,39.7
1986,3.9,6.3,7.3,8.4,9.9,16.3,36.1,46.8,68.8
1987,4.2,5.6,5.8,8.9,12.1,14.5,35.6,44.4,58.8
1988,3.6,6.2,8.8,12.4,19.2,28.7,59.0,63.4,63.7
1989,5.7,8.0,9.2,9.5,10.8,10.8,18.2,26.7,39.2
1990,2.1,3.0,3.7,5.5,8.9,16.0,31.7,45.1,62.6
1991,4.4,5.6,6.2,7.1,7.9,15.8,42.6,58.8,66.2
1992,2.0,2.5,2.9,4.6,7.8,12.9,31.3,44.0,60.3
1993,10.7,11.6,12.5,13.5,14.8,17.2,27.5,46.1,61.8
1994,2.1,3.2,4.3,6.8,10.8,14.6,26.6,43.8,53.0
1995,2.4,3.6,5.5,8.0,10.9,16.2,33.7,50.1,65.8
