Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,3.6,5.3,7.9,10.7,17.5,20.8,39.6,44.4,60.7
1964,3.8,6.1,9.1,13.7,16.8,31.2,41.7,46.2,61.7
1965,2.0,2.5,3.6,7.1,9.7,17.5,31.2,53.1,71.9
1966,2.3,4.3,4.8,7.9,15.5,25.7,36.3,50.0,69.3
1967,6.1,8.4,8.6,8.9,13.0,16.0,33.5,48.8,62.5
1968,4.8,6.9,7.6,12.7,23.6,26.4,39.6,55.4,103.9
1969,2.8,4.1,4.8,7.4,11.7,15.7,35.3,54.4,76.5
1970,7.9,15.5,18.0,22.1,24.6,27.9,31.2,46.0,57.7
1971,2.8,4.6,5.6,8.9,11.4,17.5,34.5,53.1,77.2
1972,4.6,8.9,11.2,15.0,17.0,23.9,38.6,52.8,85.3
1973,3.3,3.6,4.1,7.1,10.9,14.7,26.2,43.9,55.9
1974,2.5,4.1,4.6,7.6,11.2,13.7,27.4,48.3,79.5
1975,3.0,3.6,4.8,6.6,10.2,17.0,35.1,53.1,87.9
1976,2.8,5.6,7.1,9.1,9.9,15.7,29.7,42.2,58.4
1977,2.5,4.8,5.8,8.6,14.2,18.8,39.4,56.4,64.0
1978,5.6,7.0,7.9,9.0,11.4,17.2,38.8,47.4,60.6
1979,3.0,4.9,5.9,10.4,16.1,25.1,32.9,48.6,89.0
1980,2.7,4.8,6.1,8.8,13.5,20.2,50.2,85.4,101.6
1981,5.1,7.5,11.1,13.5,23.6,31.9,47.8,60.2,74.4
1982,2.1,3.3,4.5,6.4,9.1,18.0,38.3,55.5,75.6
1983,3.5,4.2,5.1,8.5,12.9,18.0,35.5,60.1,97.1
1984,4.1,6.3,8.8,13.9,17.7,22.5,41.2,55.3,97.2
1985,3.0,3.9,5.3,6.5,6.5,10.7,28.1,44.9,68.1
1986,4.7,7.1,8.8,12.9,25.7,41.0,62.1,80.0,97.7
1987,2.6,3.5,4.6,7.5,13.2,23.2,28.8,42.9,59.4
1988,2.6,3.5,5.0,7.6,12.2,19.5,38.2,65.5,75.1
1989,3.6,5.6,8.0,12.6,17.2,27.8,46.2,68.8,89.4
1990,5.5,9.2,12.0,16.0,21.5,27.2,37.6,60.4,114.7
1991,2.3,3.5,4.4,6.2,9.9,16.4,29.6,45.5,63.8
1992,4.6,5.4,6.5,8.2,10.6,14.6,32.2,41.0,70.1
1993,3.8,4.9,5.7,8.2,9.9,13.3,27.5,44.2,65.9
1994,3.4,5.2,6.1,7.6,13.7,22.0,33.1,43.8,53.5
1995,3.1,5.3,6.5,8.6,12.8,18.2,40.6,56.8,86.1
1996,3.9,5.4,8.2,12.1,16.0,17.5,31.1,45.2,62.1
1997,4.3,6.5,7.3,10.1,15.4,24.3,46.7,63.8,79.2
1998,4.3,5.8,6.0,6.8,8.1,13.5,33.4,42.2,55.7
1999,2.9,3.5,4.8,8.1,9.6,12.3,31.0,50.8,80.1
2000,2.8,5.2,6.4,8.2,10.1,13.1,23.4,36.5,49.9
2001,4.7,6.9,8.0,9.4,15.7,22.6,38.0,56.2,78.9
2002,2.7,3.5,4.5,6.2,10.3,17.7,35.1,46.8,78.6
2003,3.5,5.6,6.6,9.6,16.2,32.2,52.4,78.6,136.0
2004,3.7,6.6,7.2,9.9,15.4,22.6,42.5,62.7,85.9
2005,3.7,4.5,6.0,6.5,11.6,18.8,43.0,63.2,90.6
2006,3.3,6.6,8.3,8.6,11.4,16.9,38.8,67.9,95.8
2007,5.2,7.8,8.6,10.2,12.0,17.7,39.6,74.6,99.7
2008,3.4,4.8,7.0,8.2,9.8,17.6,31.5,40.6,47.3
2009,4.6,9.0,9.9,11.5,12.9,19.3,29.0,51.8,86.3
2010,4.3,5.2,7.8,10.2,10.9,18.9,34.4,61.1,77.6
2011,3.4,3.8,3.9,5.5,8.5,13.1,28.5,42.1,57.5
2012,3.5,6.7,9.1,12.0,12.2,12.4,21.8,33.6,47.0
2013,5.0,8.6,9.0,9.4,13.0,16.9,31.2,55.0,80.3
2014,3.6,5.2,7.4,10.5,16.3,24.2,32.7,53.8,72.1
2016,2.9,5.3,7.1,8.8,15.0,22.9,32.9,39.3,58.8
2017,2.7,5.0,6.0,8.1,14.0,24.2,45.1,58.6,65.4
